,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2021-12-04,,Western Illinois,,,Tennessee-Martin,,W,,81,64,17,,,False
22,2021-22,2021-12-04,,Bradley,,,Southern Illinois-Edwardsville,,W,,80,55,25,,,False
23,2021-22,2021-12-04,,Cleveland State,,,Wright State,,W,,85,75,10,,,False
24,2021-22,2021-12-04,,Davidson,,,William & Mary,,W,,70,46,24,,,False
25,2021-22,2021-12-04,,East Carolina,,,Gardner-Webb,,W,,62,52,10,,,False
26,2021-22,2021-12-04,,Eastern Illinois,,,North Park,,W,,76,71,5,,,False
27,2021-22,2021-12-04,,Longwood,,,Delaware State,,W,,78,58,20,,,False
28,2021-22,2021-12-04,,Louisiana-Monroe,,,Northwestern State,,W,,84,71,13,,,False
29,2021-22,2021-12-04,,Ohio,,,Saint Francis (PA),,W,,78,75,3,,,False
30,2021-22,2021-12-04,,Rice,,,Jarvis Christian,,W,,100,62,38,,,False
31,2021-22,2021-12-04,,Southeast Missouri State,,,Webster,,W,,76,64,12,,,False
32,2021-22,2021-12-04,,Texas A&M-Corpus Christi,,,Southwestern (TX),,W,,111,60,51,,,False
33,2021-22,2021-12-04,,Abilene Christian,,,Incarnate Word,,W,,98,65,33,,,False
34,2021-22,2021-12-04,,Air Force,,,Army,,W,,76,58,18,,,False
35,2021-22,2021-12-04,,Arkansas,10,,Little Rock,,W,,93,78,15,,,False
36,2021-22,2021-12-04,,Colorado State,,,Saint Mary's (CA),,W,,74,58,16,,,False
37,2021-22,2021-12-04,,Connecticut,17,,Grambling,,W,,88,59,29,,,False
38,2021-22,2021-12-04,,DePaul,,,Loyola (IL),,L,,64,68,-4,,,False
39,2021-22,2021-12-04,,Florida State,,,Syracuse,,L,,60,63,-3,,,False
40,2021-22,2021-12-04,,Illinois State,,,Jackson State,,L,,55,61,-6,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2021-12-04,,Lehigh,,,Maryland-Eastern Shore,,L,,75,81,-6,,,False
43,2021-22,2021-12-04,,Missouri State,,,Brigham Young,12,L,,68,74,-6,,,False
44,2021-22,2021-12-04,,New Hampshire,,,Central Connecticut State,,W,,67,45,22,,,False
45,2021-22,2021-12-04,,Princeton,,,Drexel,,W,,81,79,2,,1,False
46,2021-22,2021-12-04,,Sacramento State,,,Montana State,,L,,66,68,-2,,,False
47,2021-22,2021-12-04,,St. Bonaventure,,,Buffalo,,W,,68,65,3,,,False
48,2021-22,2021-12-04,,Temple,,,Pennsylvania,,W,,81,72,9,,,False
49,2021-22,2021-12-04,,Virginia Commonwealth,,,Campbell,,W,,65,61,4,,,False
50,2021-22,2021-12-04,,West Virginia,,,Radford,,W,,67,51,16,,,False
51,2021-22,2021-12-04,,Wyoming,,,McNeese State,,W,,79,58,21,,,False
52,2021-22,2021-12-04,,Arkansas State,,,Central Arkansas,,W,,95,82,13,,,False
53,2021-22,2021-12-04,,Baylor,4,,Arkansas-Pine Bluff,,W,,99,54,45,,,False
54,2021-22,2021-12-04,,UC Davis,,,UC Merced,,W,,81,40,41,,,False
55,2021-22,2021-12-04,,Chicago State,,,Tennessee State,,W,,59,49,10,,,False
56,2021-22,2021-12-04,,Howard,,,American,,W,,90,56,34,,,False
57,2021-22,2021-12-04,,Idaho,,,Southern Utah,,L,,75,81,-6,,,False
58,2021-22,2021-12-04,,Michigan State,22,,Toledo,,W,,81,68,13,,,False
59,2021-22,2021-12-04,,Santa Clara,,,Louisiana Tech,,L,,75,78,-3,,,False
60,2021-22,2021-12-04,,Stephen F. Austin,,,Wiley,,W,,100,76,24,,,False
61,2021-22,2021-12-04,,Hampton,,,Norfolk State,,W,,58,57,1,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2021-12-04,,Saint Louis,,,UAB,,L,,72,77,-5,,,False
64,2021-22,2021-12-04,,South Carolina Upstate,,,Western Carolina,,L,,73,78,-5,,,False
65,2021-22,2021-12-04,,Southern Methodist,,,Vanderbilt,,W,,84,72,12,,,False
66,2021-22,2021-12-04,,Stony Brook,,,Wagner,,L,,49,78,-29,,,False
67,2021-22,2021-12-04,,Washington State,,,Southern California,20,L,,61,63,-2,,,False
68,2021-22,2021-12-04,,Akron,,,Southern,,W,,79,62,17,,,False
69,2021-22,2021-12-04,,East Tennessee State,,,Lenoir-Rhyne,,W,,90,66,24,,,False
70,2021-22,2021-12-04,,Elon,,,High Point,,L,,77,83,-6,,,False
71,2021-22,2021-12-04,,Florida Gulf Coast,,,Dartmouth,,W,,78,68,10,,1,False
72,2021-22,2021-12-04,,Florida International,,,Stetson,,W,,72,65,7,,,False
73,2021-22,2021-12-04,,Fresno State,,,Cal State Northridge,,W,,61,43,18,,,False
74,2021-22,2021-12-04,,George Mason,,,Old Dominion,,L,,50,60,-10,,,False
75,2021-22,2021-12-04,,Green Bay,,,Youngstown State,,L,,58,82,-24,,,False
76,2021-22,2021-12-04,,Long Beach State,,,Loyola Marymount,,L,,74,77,-3,,,False
77,2021-22,2021-12-04,,Marshall,,,Duquesne,,W,,72,71,1,,,False
78,2021-22,2021-12-04,,Merrimack,,,Massachusetts-Lowell,,L,,57,61,-4,,,False
79,2021-22,2021-12-04,,Western Kentucky,,,Eastern Kentucky,,W,,85,80,5,,,False
80,2021-22,2021-12-04,,Cal State Fullerton,,,Pacific,,W,,66,57,9,,,False
81,2021-22,2021-12-04,,Grand Canyon,,,Mississippi Valley State,,W,,91,44,47,,,False
82,2021-22,2021-12-04,,Houston Christian,,,Oral Roberts,,L,,67,85,-18,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2021-12-04,,Idaho State,,,Northern Arizona,,L,,70,73,-3,,,False
85,2021-22,2021-12-04,,Jacksonville State,,,South Alabama,,L,,64,74,-10,,,False
86,2021-22,2021-12-04,,Kansas City,,,Calvary University,,W,,94,32,62,,,False
87,2021-22,2021-12-04,,Murray State,,,Middle Tennessee,,W,,93,87,6,,,False
88,2021-22,2021-12-04,,Northern Colorado,,,Montana,,W,,78,75,3,,,False
89,2021-22,2021-12-04,,Weber State,,,Portland State,,W,,80,69,11,,,False
90,2021-22,2021-12-04,,Creighton,,,Iowa State,19,L,,58,64,-6,,,False
91,2021-22,2021-12-04,,Utah Tech,,,St. Katherine,,W,,97,65,32,,,False
92,2021-22,2021-12-04,,Southern Illinois,,,Southern Mississippi,,W,,66,41,25,,,False
93,2021-22,2021-12-04,,San Francisco,,,Nevada-Las Vegas,,W,,83,62,21,,,False
94,2021-22,2021-12-05,,Maryland,,,Northwestern,,L,,61,67,-6,,,False
95,2021-22,2021-12-05,,Canisius,,,Monmouth,,L,,65,79,-14,,,False
96,2021-22,2021-12-05,,Cornell,,,Keuka,,W,,122,64,58,,,False
97,2021-22,2021-12-05,,Niagara,,,Fairfield,,L,,71,81,-10,,,False
98,2021-22,2021-12-05,,Brown,,,Sacred Heart,,W,,79,66,13,,,False
99,2021-22,2021-12-05,,Central Florida,,,Bethune-Cookman,,W,,81,45,36,,,False
100,2021-22,2021-12-05,,Central Michigan,,,Western Illinois,,L,,70,97,-27,,,False
101,2021-22,2021-12-05,,Delaware,,,Maryland-Baltimore County,,W,,70,60,10,,,False
102,2021-22,2021-12-05,,Florida Atlantic,,,North Florida,,W,,76,41,35,,,False
103,2021-22,2021-12-05,,Illinois-Chicago,,,Detroit Mercy,,L,,56,64,-8,,,False
0,2021-22,2021-12-05,,Lafayette,,,NJIT,,L,,86,90,-4,,2,False
1,2021-22,2021-12-05,,Manhattan,,,Quinnipiac,,L,,73,90,-17,,,False
2,2021-22,2021-12-05,,Mississippi State,,,Minnesota,,L,,76,81,-5,,,False
3,2021-22,2021-12-05,,Northern Iowa,,,Richmond,,L,,52,60,-8,,,False
4,2021-22,2021-12-05,,Rider,,,Marist,,L,,67,79,-12,,,False
5,2021-22,2021-12-05,,Saint Peter's,,,Siena,,L,,58,60,-2,,,False
6,2021-22,2021-12-05,,South Carolina,,,Georgetown,,W,,80,67,13,,,False
7,2021-22,2021-12-05,,St. Francis (NY),,,Hartford,,L,,55,68,-13,,,False
8,2021-22,2021-12-05,,Texas State,,,Denver,,W,,71,58,13,,,False
9,2021-22,2021-12-05,,Western Michigan,,,Valparaiso,,L,,60,71,-11,,,False
10,2021-22,2021-12-05,,Wofford,,,Kennesaw State,,W,,88,62,26,,,False
11,2021-22,2021-12-05,,Austin Peay,,,Milligan,,W,,98,55,43,,,False
12,2021-22,2021-12-05,,Bellarmine,,,Defiance,,W,,92,43,49,,,False
13,2021-22,2021-12-05,,Drake,,,St. Thomas,,W,,74,64,10,,,False
14,2021-22,2021-12-05,,Georgia Tech,,,North Carolina,,L,,62,79,-17,,,False
15,2021-22,2021-12-05,,North Alabama,,,Carver College,,W,,103,40,63,,,False
16,2021-22,2021-12-05,,Samford,,,Belmont,,L,,73,85,-12,,,False
17,2021-22,2021-12-05,,UC Santa Barbara,,,Cal Lutheran,,W,,87,66,21,,,False
18,2021-22,2021-12-05,,Eastern Michigan,,,Northwood (MI),,W,,79,57,22,,,False
19,2021-22,2021-12-05,,Lamar,,,Our Lady of the Lake,,W,,67,64,3,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2021-12-05,,Oregon State,,,Arizona,11,L,,65,90,-25,,,False
22,2021-22,2021-12-05,,San Diego,,,Cal Poly,,W,,52,51,1,,,False
23,2021-22,2021-12-05,,Seattle,,,Virginia Military Institute,,L,,82,89,-7,,,False
24,2021-22,2021-12-05,,Lipscomb,,,Chattanooga,,L,,64,85,-21,,,False
25,2021-22,2021-12-05,,Oklahoma State,,,Xavier,,L,,71,77,-6,,,False
26,2021-22,2021-12-05,,Troy,,,Southeastern Louisiana,,L,,68,72,-4,,,False
27,2021-22,2021-12-05,,Utah,,,California,,W,,66,58,8,,,False
28,2021-22,2021-12-05,,Wichita State,,,Kansas State,,L,,59,65,-6,,,False
29,2021-22,2021-12-05,,Cincinnati,,,Bryant,,W,,73,58,15,,,False
30,2021-22,2021-12-05,,Oregon,,,Arizona State,,L,,67,69,-2,,1,False
31,2021-22,2021-12-05,,Penn State,,,Ohio State,,L,,64,76,-12,,,False
32,2021-22,2021-12-05,,St. John's (NY),,,Fordham,,W,,83,69,14,,,False
33,2021-22,2021-12-05,,Tarleton State,,,Charleston Southern,,L,,57,59,-2,,,False
34,2021-22,2021-12-06,,Morgan State,,,Millersville,,W,,77,71,6,,,False
35,2021-22,2021-12-06,,Florida,20,,Texas Southern,,L,,54,69,-15,,,False
36,2021-22,2021-12-06,,The Citadel,,,North Carolina Central,,W,,80,67,13,,,False
37,2021-22,2021-12-06,,Coastal Carolina,,,Mercer,,L,,69,74,-5,,,False
38,2021-22,2021-12-06,,Colgate,,,Columbia,,W,,89,61,28,,,False
39,2021-22,2021-12-06,,Georgia State,,,Voorhees,,W,,80,51,29,,,False
40,2021-22,2021-12-06,,Harvard,,,Babson,,W,,74,64,10,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2021-12-06,,Iowa,,,Illinois,,L,,83,87,-4,,,False
43,2021-22,2021-12-06,,Kent State,,,Towson,,L,,58,73,-15,,,False
44,2021-22,2021-12-06,,Liberty,,,Delaware State,,W,,96,60,36,,,False
45,2021-22,2021-12-06,,Morehead State,,,Presbyterian,,W,,71,66,5,,,False
46,2021-22,2021-12-06,,Houston,14,,Alcorn State,,W,,77,45,32,,,False
47,2021-22,2021-12-06,,New Mexico,,,New Mexico State,,L,,76,78,-2,,1,False
48,2021-22,2021-12-06,,Pepperdine,,,San Jose State,,W,,82,69,13,,,False
49,2021-22,2021-12-07,,Army,,,SUNY-Purchase,,W,,97,40,57,,,False
50,2021-22,2021-12-07,,James Madison,,,Virginia,,W,,52,49,3,,,False
51,2021-22,2021-12-07,,Providence,,,Vermont,,W,,68,58,10,,,False
52,2021-22,2021-12-07,,Rhode Island,,,Sacred Heart,,W,,72,62,10,,,False
53,2021-22,2021-12-07,,Bowling Green State,,,Oakland,,W,,73,72,1,,,False
54,2021-22,2021-12-07,,Campbell,,,Columbia International,,W,,74,56,18,,,False
55,2021-22,2021-12-07,,East Carolina,,,North Carolina A&T,,W,,82,71,11,,,False
56,2021-22,2021-12-07,,Florida A&M,,,Florida Gulf Coast,,L,,55,69,-14,,,False
57,2021-22,2021-12-07,,George Mason,,,Navy,,W,,71,65,6,,,False
58,2021-22,2021-12-07,,Georgia,,,Jacksonville,,W,,69,58,11,,,False
59,2021-22,2021-12-07,,High Point,,,Guilford,,W,,64,59,5,,,False
60,2021-22,2021-12-07,,Kentucky,10,,Southern,,W,,76,64,12,,,False
61,2021-22,2021-12-07,,La Salle,,,Fairleigh Dickinson,,W,,81,55,26,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2021-12-07,,Merrimack,,,Brown,,L,,56,76,-20,,,False
64,2021-22,2021-12-07,,Nebraska,,,Michigan,,L,,67,102,-35,,,False
65,2021-22,2021-12-07,,Northeastern,,,Massachusetts,,W,,82,76,6,,,False
66,2021-22,2021-12-07,,Princeton,,,Bucknell,,W,,82,69,13,,,False
67,2021-22,2021-12-07,,Toledo,,,Bradley,,W,,67,65,2,,,False
68,2021-22,2021-12-07,,Valparaiso,,,East-West,,W,,101,58,43,,,False
69,2021-22,2021-12-07,,William & Mary,,,Old Dominion,,L,,59,74,-15,,,False
70,2021-22,2021-12-07,,Winthrop,,,Furman,,W,,85,80,5,,,False
71,2021-22,2021-12-07,,Yale,,,Albany (NY),,W,,71,52,19,,,False
72,2021-22,2021-12-07,,DePaul,,,Duquesne,,W,,87,67,20,,,False
73,2021-22,2021-12-07,,Houston Christian,,,Champion Christian,,W,,84,67,17,,,False
74,2021-22,2021-12-07,,Kansas,8,,UTEP,,W,,78,52,26,,,False
75,2021-22,2021-12-07,,Loyola (IL),,,Roosevelt,,W,,88,49,39,,,False
76,2021-22,2021-12-07,,Missouri,,,Eastern Illinois,,W,,72,44,28,,,False
77,2021-22,2021-12-07,,Northern Colorado,,,South Dakota,,W,,74,69,5,,,False
78,2021-22,2021-12-07,,Saint Louis,,,Belmont,,L,,59,64,-5,,,False
79,2021-22,2021-12-07,,Tarleton State,,,Dallas Christian,,W,,84,65,19,,,False
80,2021-22,2021-12-07,,Tulane,,,College of Charleston,,L,,72,86,-14,,,False
81,2021-22,2021-12-07,,Vanderbilt,,,Temple,,L,,68,72,-4,,1,False
82,2021-22,2021-12-07,,Arkansas,12,,Charlotte,,W,,86,66,20,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2021-12-07,,Montana State,,,North Dakota State,,W,,68,49,19,,,False
85,2021-22,2021-12-07,,Oklahoma,,,Butler,,L,,62,66,-4,,1,False
86,2021-22,2021-12-07,,Santa Clara,,,Mount St. Mary's,,W,,88,77,11,,,False
87,2021-22,2021-12-07,,Tulsa,,,Loyola Marymount,,L,,55,60,-5,,,False
88,2021-22,2021-12-07,,Cal State Northridge,,,Boise State,,L,,48,74,-26,,,False
89,2021-22,2021-12-07,,California Baptist,,,North Dakota,,W,,89,71,18,,,False
90,2021-22,2021-12-07,,Southern California,16,,Eastern Kentucky,,W,,80,68,12,,,False
91,2021-22,2021-12-08,,George Washington,,,Coppin State,,W,,75,62,13,,,False
92,2021-22,2021-12-08,,UNC Asheville,,,Chattanooga,,L,,73,78,-5,,,False
93,2021-22,2021-12-08,,Xavier,,,Ball State,,W,,96,50,46,,,False
94,2021-22,2021-12-08,,Alabama State,,,Samford,,L,,64,74,-10,,,False
95,2021-22,2021-12-08,,American,,,Saint Francis (PA),,W,,83,73,10,,,False
96,2021-22,2021-12-08,,Little Rock,,,Missouri State,,L,,55,81,-26,,,False
97,2021-22,2021-12-08,,Binghamton,,,Marist,,L,,51,64,-13,,,False
98,2021-22,2021-12-08,,Boston University,,,Massachusetts-Lowell,,W,,72,62,10,,,False
99,2021-22,2021-12-08,,Bryant,,,New Hampshire,,W,,76,59,17,,,False
100,2021-22,2021-12-08,,Dartmouth,,,Quinnipiac,,L,,69,72,-3,,,False
101,2021-22,2021-12-08,,Delaware,,,Lafayette,,W,,68,58,10,,,False
102,2021-22,2021-12-08,,Eastern Michigan,,,Niagara,,W,,60,58,2,,,False
103,2021-22,2021-12-08,,Fairfield,,,Holy Cross,,W,,74,59,15,,,False
0,2021-22,2021-12-08,,Florida,20,,North Florida,,W,,85,55,30,,,False
1,2021-22,2021-12-08,,Florida Atlantic,,,Palm Beach Atlantic,,W,,84,63,21,,,False
2,2021-22,2021-12-08,,Gardner-Webb,,,Wofford,,L,,70,78,-8,,,False
3,2021-22,2021-12-08,,Georgia Southern,,,Carver College,,W,,85,43,42,,,False
4,2021-22,2021-12-08,,Louisiana-Monroe,,,Louisiana College,,W,,89,68,21,,,False
5,2021-22,2021-12-08,,Marshall,,,Bluefield College (VA),,W,,100,57,43,,,False
6,2021-22,2021-12-08,,Maryland-Eastern Shore,,,Clarks Summit,,W,,102,58,44,,,False
7,2021-22,2021-12-08,,Miami (FL),,,Lipscomb,,W,,76,59,17,,,False
8,2021-22,2021-12-08,,North Alabama,,,Alabama A&M,,W,,56,45,11,,,False
9,2021-22,2021-12-08,,Northern Kentucky,,,Canisius,,W,,75,62,13,,,False
10,2021-22,2021-12-08,,Penn State,,,Wagner,,W,,74,54,20,,,False
11,2021-22,2021-12-08,,Robert Morris,,,Lancaster Bible,,W,,99,51,48,,,False
12,2021-22,2021-12-08,,Saint Joseph's,,,Pennsylvania,,W,,78,71,7,,,False
13,2021-22,2021-12-08,,Saint Peter's,,,St. Francis (NY),,L,,60,71,-11,,,False
14,2021-22,2021-12-08,,Southeast Missouri State,,,Evansville,,W,,75,73,2,,,False
15,2021-22,2021-12-08,,St. Bonaventure,,,Loyola (MD),,W,,84,71,13,,,False
16,2021-22,2021-12-08,,Stony Brook,,,Hofstra,,W,,79,62,17,,,False
17,2021-22,2021-12-08,,Virginia Commonwealth,,,Jacksonville State,,W,,66,52,14,,,False
18,2021-22,2021-12-08,,West Virginia,,,Connecticut,15,W,,56,53,3,,,False
19,2021-22,2021-12-08,,Western Carolina,,,Tennessee Tech,,W,,74,69,5,,1,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2021-12-08,,Wisconsin,22,,Indiana,,W,,64,59,5,,,False
22,2021-22,2021-12-08,,Youngstown State,,,Central Michigan,,W,,84,77,7,,,False
23,2021-22,2021-12-08,,Arkansas-Pine Bluff,,,Arkansas State,,L,,73,84,-11,,,False
24,2021-22,2021-12-08,,Colorado,,,Eastern Washington,,W,,60,57,3,,,False
25,2021-22,2021-12-08,,Georgetown,,,Maryland-Baltimore County,,W,,100,71,29,,,False
26,2021-22,2021-12-08,,Louisiana,,,McNeese State,,W,,83,68,15,,,False
27,2021-22,2021-12-08,,Southern Illinois-Edwardsville,,,Purdue-Fort Wayne,,W,,80,59,21,,,False
28,2021-22,2021-12-08,,Southern Methodist,,,Dayton,,W,,77,69,8,,,False
29,2021-22,2021-12-08,,Tarleton State,,,Southwest Assemblies of God,,W,,81,75,6,,,False
30,2021-22,2021-12-08,,Texas A&M-Corpus Christi,,,Texas-Rio Grande Valley,,W,,75,69,6,,,False
31,2021-22,2021-12-08,,Western Kentucky,,,Buffalo,,L,,67,77,-10,,,False
32,2021-22,2021-12-08,,Brigham Young,24,,Utah State,,W,,82,71,11,,,False
33,2021-22,2021-12-08,,Idaho,,,South Dakota State,,W,,98,84,14,,,False
34,2021-22,2021-12-08,,Kansas State,,,Marquette,,L,,63,64,-1,,,False
35,2021-22,2021-12-08,,Minnesota,,,Michigan State,19,L,,67,75,-8,,,False
36,2021-22,2021-12-08,,Montana,,,Air Force,,W,,66,48,18,,,False
37,2021-22,2021-12-08,,Omaha,,,Drake,,L,,70,78,-8,,,False
38,2021-22,2021-12-08,,Ohio State,21,,Towson,,W,,85,74,11,,,False
39,2021-22,2021-12-08,,Southern Utah,,,Utah Valley,,W,,60,56,4,,,False
40,2021-22,2021-12-08,,Virginia Tech,,,Cornell,,W,,93,60,33,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2021-12-08,,Arizona,11,,Wyoming,,W,,94,65,29,,,False
43,2021-22,2021-12-08,,California,,,Idaho State,,W,,72,46,26,,,False
44,2021-22,2021-12-08,,Long Beach State,,,Bethesda University (CA),,W,,102,69,33,,,False
45,2021-22,2021-12-08,,Nevada-Las Vegas,,,Seattle,,W,,76,56,20,,,False
46,2021-22,2021-12-08,,San Diego State,,,Cal State Fullerton,,W,,66,56,10,,,False
47,2021-22,2021-12-08,,San Francisco,,,Fresno State,,W,,71,63,8,,,False
48,2021-22,2021-12-08,,Washington State,,,Weber State,,W,,94,60,34,,,False
49,2021-22,2021-12-08,,Hawaii,,,Hawaii Pacific,,W,,88,52,36,,,False
50,2021-22,2021-12-09,,NC State,,,Bethune-Cookman,,W,,65,48,17,,,False
51,2021-22,2021-12-09,,Seton Hall,23,,Texas,7,W,,64,60,4,,,False
52,2021-22,2021-12-09,,Bellarmine,,,Asbury,,W,,87,55,32,,,False
53,2021-22,2021-12-09,,Fordham,,,Long Island University,,W,,73,57,16,,,False
54,2021-22,2021-12-09,,Kent State,,,Detroit Mercy,,W,,69,52,17,,,False
55,2021-22,2021-12-09,,Mississippi Valley State,,,Nicholls State,,L,,80,95,-15,,,False
56,2021-22,2021-12-09,,North Carolina Central,,,Carver College,,W,,102,50,52,,,False
57,2021-22,2021-12-09,,Rutgers,,,Purdue,1,W,,70,68,2,,,False
58,2021-22,2021-12-09,,William & Mary,,,Hampton,,L,,53,54,-1,,,False
59,2021-22,2021-12-09,,Pittsburgh,,,Colgate,,W,,71,68,3,,,False
60,2021-22,2021-12-09,,Southern,,,Lindsey Wilson,,W,,86,68,18,,,False
61,2021-22,2021-12-09,,St. John's (NY),,,Monmouth,,W,,88,83,5,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2021-12-09,,Arizona State,,,Grand Canyon,,W,,67,62,5,,,False
64,2021-22,2021-12-09,,Gonzaga,5,,Merrimack,,W,,80,55,25,,,False
65,2021-22,2021-12-09,,Iowa State,17,,Iowa,,W,,73,53,20,,,False
66,2021-22,2021-12-09,,New Mexico,,,Denver,,W,,87,67,20,,,False
67,2021-22,2021-12-10,,Montana,,,Yellowstone Christian,,W,,104,43,61,,,False
68,2021-22,2021-12-10,,Bellarmine,,,Midway,,W,,89,39,50,,,False
69,2021-22,2021-12-10,,Brown,,,Vermont,,L,,65,70,-5,,,False
70,2021-22,2021-12-10,,Delaware,,,Moravian,,W,,94,55,39,,,False
71,2021-22,2021-12-10,,Furman,,,Appalachian State,,W,,73,65,8,,,False
72,2021-22,2021-12-10,,NJIT,,,Army,,L,,49,66,-17,,,False
73,2021-22,2021-12-10,,Tennessee State,,,IUPUI,,W,,70,44,26,,,False
74,2021-22,2021-12-10,,Louisville,,,DePaul,,L,,55,62,-7,,,False
75,2021-22,2021-12-10,,Memphis,,,Murray State,,L,,72,74,-2,,,False
76,2021-22,2021-12-10,,Kansas City,,,Green Bay,,W,,64,55,9,,,False
77,2021-22,2021-12-10,,North Dakota State,,,Cal State Northridge,,W,,68,54,14,,,False
78,2021-22,2021-12-10,,Vanderbilt,,,Loyola (IL),,L,,58,69,-11,,,False
79,2021-22,2021-12-10,,Boise State,,,Prairie View,,W,,97,60,37,,,False
80,2021-22,2021-12-10,,Colorado,,,Milwaukee,,W,,65,54,11,,,False
81,2021-22,2021-12-11,,Georgetown,,,Syracuse,,W,,79,75,4,,,False
82,2021-22,2021-12-11,,Louisiana Tech,,,Louisiana,,W,,78,69,9,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2021-12-11,,Ohio State,21,,Wisconsin,22,W,,73,55,18,,,False
85,2021-22,2021-12-11,,Buffalo,,,St. John Fisher,,W,,100,58,42,,,False
86,2021-22,2021-12-11,,Delaware State,,,St. Francis (NY),,L,,61,75,-14,,,False
87,2021-22,2021-12-11,,Detroit Mercy,,,Western Michigan,,W,,83,64,19,,,False
88,2021-22,2021-12-11,,Duquesne,,,New Hampshire,,W,,64,62,2,,,False
89,2021-22,2021-12-11,,Eastern Michigan,,,Florida International,,W,,92,88,4,,4,False
90,2021-22,2021-12-11,,Purdue-Fort Wayne,,,Southeast Missouri State,,W,,78,65,13,,,False
91,2021-22,2021-12-11,,Kennesaw State,,,Voorhees,,W,,80,56,24,,,False
92,2021-22,2021-12-11,,Massachusetts-Lowell,,,Massachusetts Liberal Arts,,W,,109,45,64,,,False
93,2021-22,2021-12-11,,Saint Joseph's,,,Temple,,W,,68,49,19,,,False
94,2021-22,2021-12-11,,Valparaiso,,,Charlotte,,L,,67,68,-1,,,False
95,2021-22,2021-12-11,,Virginia Military Institute,,,Gardner-Webb,,W,,64,61,3,,,False
96,2021-22,2021-12-11,,Binghamton,,,SUNY-Oneonta,,W,,79,55,24,,,False
97,2021-22,2021-12-11,,Central Florida,,,North Carolina A&T,,W,,83,68,15,,,False
98,2021-22,2021-12-11,,Holy Cross,,,Siena,,L,,59,72,-13,,,False
99,2021-22,2021-12-11,,La Salle,,,Pennsylvania,,W,,76,74,2,,,False
100,2021-22,2021-12-11,,Lafayette,,,Princeton,,L,,73,84,-11,,,False
101,2021-22,2021-12-11,,Mercer,,,Georgia Southern,,W,,77,68,9,,,False
102,2021-22,2021-12-11,,Michigan State,19,,Penn State,,W,,80,64,16,,,False
103,2021-22,2021-12-11,,North Dakota,,,Eastern Washington,,L,,60,76,-16,,,False
0,2021-22,2021-12-11,,North Florida,,,Austin Peay,,W,,91,84,7,,,False
1,2021-22,2021-12-11,,Providence,,,Central Connecticut State,,W,,68,53,15,,,False
2,2021-22,2021-12-11,,Quinnipiac,,,Maine,,W,,73,47,26,,,False
3,2021-22,2021-12-11,,Tennessee Tech,,,Troy,,L,,72,75,-3,,,False
4,2021-22,2021-12-11,,Tulsa,,,Southern Illinois,,W,,69,65,4,,,False
5,2021-22,2021-12-11,,Western Carolina,,,UNC Asheville,,L,,72,73,-1,,,False
6,2021-22,2021-12-11,,Youngstown State,,,Canisius,,W,,71,43,28,,,False
7,2021-22,2021-12-11,,Little Rock,,,Philander Smith,,W,,60,51,9,,,False
8,2021-22,2021-12-11,,Chicago State,,,Illinois State,,L,,71,81,-10,,,False
9,2021-22,2021-12-11,,Coppin State,,,Towson,,L,,75,89,-14,,,False
10,2021-22,2021-12-11,,Incarnate Word,,,Grambling,,W,,72,62,10,,,False
11,2021-22,2021-12-11,,Jacksonville,,,UNC Wilmington,,W,,77,48,29,,,False
12,2021-22,2021-12-11,,Kansas,8,,Missouri,,W,,102,65,37,,,False
13,2021-22,2021-12-11,,Longwood,,,Morgan State,,W,,93,55,38,,,False
14,2021-22,2021-12-11,,Nevada-Las Vegas,,,Hartford,,W,,95,78,17,,,False
15,2021-22,2021-12-11,,Southern Utah,,,St. Katherine,,W,,100,61,39,,,False
16,2021-22,2021-12-11,,Stetson,,,Ohio,,L,,45,55,-10,,,False
