,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
10406,10406,10841,52,1999-00,1999-12-29,,Oklahoma,22.0,,Mount St. Mary's,,W,,94,41,53,,,True
10407,10407,10842,53,1999-00,1999-12-29,,Oregon,,,Gonzaga,,W,,70,64,6,,,True
10408,10408,10843,54,1999-00,1999-12-29,,Portland State,,,Boston University,,W,,62,58,4,,,True
10409,10409,10844,55,1999-00,1999-12-29,,Murray State,,,Rhode Island,,W,,80,74,6,,,True
10410,10410,10845,56,1999-00,1999-12-29,,Saint Joseph's,,,Lafayette,,W,,83,81,2,,2.0,True
10411,10411,10846,57,1999-00,1999-12-29,,Arkansas State,,,Valparaiso,,W,,64,56,8,,,True
10412,10412,10847,58,1999-00,1999-12-29,,Villanova,,,Bradley,,W,,63,62,1,,1.0,True
10413,10413,10848,59,1999-00,1999-12-29,,Wake Forest,19.0,,Ohio,,W,,84,78,6,,2.0,True
10414,10414,10849,60,1999-00,1999-12-29,,Weber State,,,Georgia Southern,,W,,68,60,8,,,True
10415,10415,10850,61,1999-00,1999-12-29,,Austin Peay,,,Western Kentucky,,W,,72,68,4,,,True
10416,10416,10852,63,1999-00,1999-12-29,,Youngstown State,,,Tennessee State,,W,,80,73,7,,,True
10417,10417,10853,64,1999-00,1999-12-30,,Colorado,,,Gonzaga,,W,,81,77,4,,,True
10418,10418,10854,65,1999-00,1999-12-30,,Lafayette,,,Alabama State,,W,,88,54,34,,,True
10419,10419,10855,66,1999-00,1999-12-30,,Long Island University,,,Army,,W,,72,56,16,,,True
10420,10420,10856,67,1999-00,1999-12-30,,Idaho State,,,Mercer,,W,,80,73,7,,,True
10421,10421,10857,68,1999-00,1999-12-30,,Kentucky,,,Missouri,,W,,70,53,17,,,True
10422,10422,10858,69,1999-00,1999-12-30,,Columbia,,,New Hampshire,,W,,72,57,15,,,True
10423,10423,10859,70,1999-00,1999-12-30,,Alabama,,,UNC Wilmington,,W,,62,45,17,,,True
10424,10424,10860,71,1999-00,1999-12-30,,Ohio,,,Bradley,,W,,63,52,11,,,True
10425,10425,10861,72,1999-00,1999-12-30,,Oklahoma,22.0,,Arkansas State,,W,,64,51,13,,,True
10426,10426,10862,73,1999-00,1999-12-30,,Louisiana State,,,Oklahoma State,11.0,W,,63,53,10,,,True
10427,10427,10863,74,1999-00,1999-12-30,,Kansas,10.0,,Saint Louis,,W,,71,60,11,,,True
10428,10428,10864,75,1999-00,1999-12-30,,Tennessee State,,,Radford,,W,,60,58,2,,,True
10429,10429,10865,76,1999-00,1999-12-30,,Texas A&M,,,La Salle,,W,,70,69,1,,,True
10430,10430,10866,77,1999-00,1999-12-30,,Valparaiso,,,Mount St. Mary's,,W,,68,48,20,,,True
10431,10431,10867,78,1999-00,1999-12-30,,Villanova,,,Wake Forest,19.0,W,,70,57,13,,,True
10432,10432,10868,79,1999-00,1999-12-30,,Drexel,,,Western Kentucky,,W,,66,61,5,,,True
10433,10433,10869,80,1999-00,2000-01-05,,Kentucky,25.0,,Georgia Tech,,W,,80,71,9,,,True
10434,10434,10870,81,1999-00,2000-01-06,,Southern California,,,Washington State,,W,,83,61,22,,,True
10435,10435,10871,82,1999-00,2000-01-08,,Siena,,,Fairfield,,W,,88,83,5,,,True
10436,10436,10873,84,1999-00,2000-01-15,,Maine,,,New Hampshire,,W,,76,63,13,,,True
10437,10437,10874,85,1999-00,2000-01-18,,West Virginia,,,Marshall,,W,,82,77,5,,,True
10438,10438,10875,86,1999-00,2000-01-19,,North Carolina A&T,,,UNC Greensboro,,W,,80,71,9,,,True
10439,10439,10876,87,1999-00,2000-01-24,,Virginia,,,Virginia Tech,,W,,71,66,5,,1.0,True
10440,10440,10877,88,1999-00,2000-03-01,,Florida Atlantic,,,Stetson,,W,,66,56,10,,,True
10441,10441,10878,89,1999-00,2000-03-02,,Charleston Southern,,,Coastal Carolina,,W,,83,71,12,,,True
10442,10442,10879,90,1999-00,2000-03-02,,East Tennessee State,,,The Citadel,,W,,85,71,14,,,True
10443,10443,10880,91,1999-00,2000-03-02,,Georgia State,,,Florida Atlantic,,W,,77,54,23,,,True
10444,10444,10881,92,1999-00,2000-03-02,,Samford,,,Campbell,,W,,80,61,19,,,True
10445,10445,10882,93,1999-00,2000-03-02,,Mercer,,,Troy,,W,,79,75,4,,,True
10446,10446,10883,94,1999-00,2000-03-02,,Chattanooga,,,Western Carolina,,W,,90,75,15,,,True
10447,10447,10884,95,1999-00,2000-03-02,,Wofford,,,Virginia Military Institute,,W,,81,72,9,,,True
10448,10448,10885,96,1999-00,2000-03-03,,Appalachian State,,,Chattanooga,,W,,88,66,22,,,True
10449,10449,10886,97,1999-00,2000-03-03,,American,,,East Carolina,,W,,74,54,20,,,True
10450,10450,10887,98,1999-00,2000-03-03,,College of Charleston,,,East Tennessee State,,W,,65,51,14,,,True
10451,10451,10888,99,1999-00,2000-03-03,,Canisius,,,Loyola (MD),,W,,83,69,14,,,True
10452,10452,10889,100,1999-00,2000-03-03,,Central Connecticut State,,,Maryland-Baltimore County,,W,,63,55,8,,,True
10453,10453,10890,101,1999-00,2000-03-03,,Central Florida,,,Mercer,,W,,84,79,5,,,True
10454,10454,10891,102,1999-00,2000-03-03,,Mount St. Mary's,,,Fairleigh Dickinson,,W,,73,68,5,,1.0,True
10455,10455,10892,103,1999-00,2000-03-03,,Hartford,,,New Hampshire,,W,,117,88,29,,,True
10456,10456,10893,0,1999-00,2000-03-03,,Niagara,,,Marist,,W,,83,65,18,,,True
10457,10457,10894,1,1999-00,2000-03-03,,Boston University,,,Northeastern,,W,,83,57,26,,,True
10458,10458,10895,2,1999-00,2000-03-03,,Drake,,,Northern Iowa,,W,,58,57,1,,,True
10459,10459,10896,3,1999-00,2000-03-03,,Robert Morris,,,Saint Francis (PA),,W,,72,52,20,,,True
10460,10460,10897,4,1999-00,2000-03-03,,Rider,,,Saint Peter's,,W,,73,58,15,,,True
10461,10461,10898,5,1999-00,2000-03-03,,Samford,,,Georgia State,,W,,83,80,3,,,True
10462,10462,10899,6,1999-00,2000-03-03,,St. Francis (NY),,,Monmouth,,W,,86,70,16,,,True
10463,10463,10900,7,1999-00,2000-03-03,,Wichita State,,,Illinois State,,W,,70,55,15,,,True
10464,10464,10901,8,1999-00,2000-03-03,,Winthrop,,,Charleston Southern,,W,,90,65,25,,,True
10465,10465,10902,9,1999-00,2000-03-03,,Wofford,,,Davidson,,W,,65,64,1,,,True
10466,10466,10903,10,1999-00,2000-03-04,,Creighton,,,Bradley,,W,,71,62,9,,,True
10467,10467,10904,11,1999-00,2000-03-04,,George Mason,,,American,,W,,75,58,17,,,True
10468,10468,10905,12,1999-00,2000-03-04,,Hofstra,,,Boston University,,W,,80,62,18,,,True
10469,10469,10906,13,1999-00,2000-03-04,,Colgate,,,Holy Cross,,W,,58,49,9,,,True
10470,10470,10907,14,1999-00,2000-03-04,,Lehigh,,,Bucknell,,W,,73,62,11,,,True
10471,10471,10908,15,1999-00,2000-03-04,,Butler,,,Loyola (IL),,W,,61,57,4,,,True
10472,10472,10909,16,1999-00,2000-03-04,,Maine,,,Hartford,,W,,80,63,17,,,True
10473,10473,10910,17,1999-00,2000-03-04,,Fairfield,,,Manhattan,,W,,67,50,17,,,True
10474,10474,10911,18,1999-00,2000-03-04,,Milwaukee,,,Green Bay,,W,,62,58,4,,,True
10475,10475,10912,19,1999-00,2000-03-04,,Missouri State,,,Drake,,W,,62,50,12,,,True
10476,10476,10914,21,1999-00,2000-03-04,,Murray State,,,Eastern Illinois,,W,,89,70,19,,,True
10477,10477,10915,22,1999-00,2000-03-04,,New Orleans,,,Denver,,W,,67,65,2,,,True
10478,10478,10916,23,1999-00,2000-03-04,,Pepperdine,,,Loyola Marymount,,W,,83,49,34,,,True
10479,10479,10917,24,1999-00,2000-03-04,,Richmond,,,Old Dominion,,W,,67,55,12,,,True
10480,10480,10918,25,1999-00,2000-03-04,,Iona,,,Rider,,W,,64,59,5,,,True
10481,10481,10919,26,1999-00,2000-03-04,,Robert Morris,,,Mount St. Mary's,,W,,80,61,19,,,True
10482,10482,10920,27,1999-00,2000-03-04,,Gonzaga,,,Saint Mary's (CA),,W,,76,49,27,,,True
10483,10483,10921,28,1999-00,2000-03-04,,Samford,,,Central Florida,,W,,78,69,9,,,True
10484,10484,10922,29,1999-00,2000-03-04,,San Diego,,,Portland,,W,,56,52,4,,,True
10485,10485,10923,30,1999-00,2000-03-04,,Southeast Missouri State,,,Middle Tennessee,,W,,78,60,18,,,True
10486,10486,10924,31,1999-00,2000-03-04,,Southern Illinois,,,Evansville,,W,,75,63,12,,,True
10487,10487,10925,32,1999-00,2000-03-04,,Central Connecticut State,,,St. Francis (NY),,W,,83,73,10,,,True
10488,10488,10926,33,1999-00,2000-03-04,,Drexel,,,Vermont,,W,,71,59,12,,,True
10489,10489,10927,34,1999-00,2000-03-04,,Indiana State,,,Wichita State,,W,,57,50,7,,,True
10490,10490,10928,35,1999-00,2000-03-04,,James Madison,,,William & Mary,,W,,84,73,11,,,True
10491,10491,10929,36,1999-00,2000-03-04,,College of Charleston,,,Wofford,,W,,74,64,10,,,True
10492,10492,10930,37,1999-00,2000-03-04,,Detroit Mercy,,,Wright State,,W,,64,59,5,,,True
10493,10493,10931,38,1999-00,2000-03-05,,Appalachian State,,,College of Charleston,,W,,68,56,12,,,True
10494,10494,10932,39,1999-00,2000-03-05,,Hofstra,,,Drexel,,W,,69,51,18,,,True
10495,10495,10933,40,1999-00,2000-03-05,,Creighton,,,Indiana State,,W,,71,69,2,,,True
10496,10496,10935,42,1999-00,2000-03-05,,Iona,,,Fairfield,,W,,76,72,4,,,True
10497,10497,10936,43,1999-00,2000-03-05,,Louisiana Tech,,,Arkansas State,,W,,84,77,7,,,True
10498,10498,10937,44,1999-00,2000-03-05,,Marshall,,,Central Michigan,,W,,58,56,2,,,True
10499,10499,10938,45,1999-00,2000-03-05,,Miami (OH),,,Bowling Green State,,W,,58,56,2,,1.0,True
10500,10500,10939,46,1999-00,2000-03-05,,Butler,,,Milwaukee,,W,,65,51,14,,,True
10501,10501,10940,47,1999-00,2000-03-05,,Kansas City,,,Chicago State,,W,,62,61,1,,,True
10502,10502,10941,48,1999-00,2000-03-05,,Missouri State,,,Southern Illinois,,W,,67,56,11,,,True
10503,10503,10942,49,1999-00,2000-03-05,,Navy,,,Colgate,,W,,82,56,26,,,True
10504,10504,10943,50,1999-00,2000-03-05,,Louisiana,,,New Orleans,,W,,55,35,20,,,True
10505,10505,10944,51,1999-00,2000-03-05,,UNC Wilmington,,,George Mason,,W,,67,56,11,,,True
10506,10506,10945,52,1999-00,2000-03-05,,Ohio,,,Kent State,,W,,69,68,1,,,True
10507,10507,10946,53,1999-00,2000-03-05,,Richmond,,,James Madison,,W,,80,65,15,,,True
10508,10508,10947,54,1999-00,2000-03-05,,Central Connecticut State,,,Robert Morris,,W,,63,46,17,,,True
10509,10509,10948,55,1999-00,2000-03-05,,Gonzaga,,,San Diego,,W,,80,70,10,,,True
10510,10510,10949,56,1999-00,2000-03-05,,Southeast Missouri State,,,Murray State,,W,,67,56,11,,,True
10511,10511,10950,57,1999-00,2000-03-05,,Ball State,,,Toledo,,W,,64,63,1,,1.0,True
10512,10512,10951,58,1999-00,2000-03-05,,Southern Utah,,,Western Illinois,,W,,78,68,10,,,True
10513,10513,10952,59,1999-00,2000-03-05,,Western Kentucky,,,Florida International,,W,,79,60,19,,,True
10514,10514,10953,60,1999-00,2000-03-05,,Oral Roberts,,,Youngstown State,,W,,67,59,8,,,True
10515,10515,10954,61,1999-00,2000-03-06,,Butler,,,Detroit Mercy,,W,,62,43,19,,,True
10516,10516,10956,63,1999-00,2000-03-06,,Louisiana,,,Louisiana Tech,,W,,73,58,15,,,True
10517,10517,10957,64,1999-00,2000-03-06,,Miami (OH),,,Marshall,,W,,69,63,6,,,True
10518,10518,10958,65,1999-00,2000-03-06,,Creighton,,,Missouri State,,W,,57,45,12,,,True
10519,10519,10959,66,1999-00,2000-03-06,,Maryland-Eastern Shore,,,Morgan State,,W,,60,58,2,,,True
10520,10520,10960,67,1999-00,2000-03-06,,North Carolina A&T,,,Howard,,W,,94,69,25,,,True
10521,10521,10961,68,1999-00,2000-03-06,,Ball State,,,Ohio,,W,,70,67,3,,,True
10522,10522,10962,69,1999-00,2000-03-06,,Gonzaga,,,Pepperdine,,W,,69,65,4,,1.0,True
10523,10523,10963,70,1999-00,2000-03-06,,UNC Wilmington,,,Richmond,,W,,57,47,10,,,True
10524,10524,10964,71,1999-00,2000-03-06,,Southern Utah,,,Kansas City,,W,,72,54,18,,,True
10525,10525,10965,72,1999-00,2000-03-06,,Valparaiso,,,Oral Roberts,,W,,71,56,15,,,True
10526,10526,10966,73,1999-00,2000-03-06,,South Alabama,,,Western Kentucky,,W,,64,61,3,,,True
10527,10527,10967,74,1999-00,2000-03-07,,Florida A&M,,,Delaware State,,W,,69,66,3,,,True
10528,10528,10968,75,1999-00,2000-03-07,,Louisiana,,,South Alabama,,W,,51,50,1,,,True
10529,10529,10969,76,1999-00,2000-03-07,,Valparaiso,,,Southern Utah,,W,,71,62,9,,,True
10530,10530,10970,77,1999-00,2000-03-08,,Charlotte,,,UAB,,W,,76,73,3,,,True
10531,10531,10971,78,1999-00,2000-03-08,,Connecticut,21.0,,Boston College,,W,,70,55,15,,,True
10532,10532,10972,79,1999-00,2000-03-08,,Houston,,,Marquette,,W,,77,75,2,,,True
10533,10533,10973,80,1999-00,2000-03-08,,Coppin State,,,Maryland-Eastern Shore,,W,,73,61,12,,,True
10534,10534,10974,81,1999-00,2000-03-08,,Massachusetts,,,Duquesne,,W,,77,52,25,,,True
10535,10535,10975,82,1999-00,2000-03-08,,Ball State,,,Miami (OH),,W,,61,58,3,,,True
10536,10536,10977,84,1999-00,2000-03-08,,Northern Arizona,,,Portland State,,W,,77,75,2,,,True
10537,10537,10978,85,1999-00,2000-03-08,,Notre Dame,,,Rutgers,,W,,74,62,12,,,True
10538,10538,10979,86,1999-00,2000-03-08,,Saint Joseph's,,,La Salle,,W,,65,56,9,,,True
10539,10539,10980,87,1999-00,2000-03-08,,Seton Hall,,,Providence,,W,,85,65,20,,,True
10540,10540,10981,88,1999-00,2000-03-08,,South Carolina State,,,Florida A&M,,W,,61,51,10,,,True
10541,10541,10982,89,1999-00,2000-03-08,,Saint Louis,,,Southern Mississippi,,W,,59,51,8,,,True
10542,10542,10983,90,1999-00,2000-03-08,,Villanova,,,Pittsburgh,,W,,65,55,10,,,True
10543,10543,10984,91,1999-00,2000-03-08,,Virginia Tech,,,Fordham,,W,,51,48,3,,,True
10544,10544,10985,92,1999-00,2000-03-08,,Georgetown,,,West Virginia,,W,,70,67,3,,,True
10545,10545,10986,93,1999-00,2000-03-08,,Xavier,,,Rhode Island,,W,,75,60,15,,,True
10546,10546,10987,94,1999-00,2000-03-09,,Charlotte,,,Louisville,,W,,57,52,5,,,True
10547,10547,10988,95,1999-00,2000-03-09,,Duke,3.0,,Clemson,,W,,94,63,31,,,True
10548,10548,10989,96,1999-00,2000-03-09,,Arkansas,,,Georgia,,W,,71,64,7,,,True
10549,10549,10990,97,1999-00,2000-03-09,,Florida State,,,Georgia Tech,,W,,63,62,1,,,True
10550,10550,10991,98,1999-00,2000-03-09,,Alcorn State,,,Grambling,,W,,94,82,12,,,True
