,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
11,2022-23,2022-11-11,,Central Arkansas,,,Hendrix,,W,,107,56,51,,,False
12,2022-23,2022-11-11,,Connecticut,,,Boston University,,W,,86,57,29,,,False
13,2022-23,2022-11-11,,Duke,7,,South Carolina Upstate,,W,,84,38,46,,,False
14,2022-23,2022-11-11,,George Washington,,,Howard,,W,,85,75,10,,,False
15,2022-23,2022-11-11,,Oregon,21,,UC Irvine,,L,,56,69,-13,,,False
16,2022-23,2022-11-11,,Stony Brook,,,Miami-Hamilton,,W,,86,65,21,,,False
17,2022-23,2022-11-11,,Temple,,,Villanova,16,W,,68,64,4,,,False
18,2022-23,2022-11-11,,California,,,Kansas State,,L,,54,63,-9,,,False
19,2022-23,2022-11-11,,Central Florida,,,Florida State,,W,,68,54,14,,,False
21,2022-23,2022-11-11,,Coastal Carolina,,,Methodist,,W,,110,47,63,,,False
22,2022-23,2022-11-11,,Coppin State,,,Mount St. Mary's,,W,,83,78,5,,,False
23,2022-23,2022-11-11,,Dartmouth,,,Bryant,,L,,70,89,-19,,,False
24,2022-23,2022-11-11,,Dayton,24,,Southern Methodist,,W,,74,62,12,,,False
25,2022-23,2022-11-11,,Drexel,,,Old Dominion,,W,,71,59,12,,,False
26,2022-23,2022-11-11,,Florida,,,Kennesaw State,,W,,88,78,10,,,False
27,2022-23,2022-11-11,,Furman,,,Belmont,,W,,89,74,15,,,False
28,2022-23,2022-11-11,,George Mason,,,Longwood,,W,,83,69,14,,,False
29,2022-23,2022-11-11,,Hofstra,,,Iona,,W,,83,78,5,,,False
30,2022-23,2022-11-11,,Kentucky,4,,Duquesne,,W,,77,52,25,,,False
31,2022-23,2022-11-11,,Maine,,,Maine-Fort Kent,,W,,90,45,45,,,False
32,2022-23,2022-11-11,,Miami (FL),,,UNC Greensboro,,W,,79,65,14,,,False
33,2022-23,2022-11-11,,Mississippi,,,Florida Atlantic,,W,,80,67,13,,,False
34,2022-23,2022-11-11,,North Carolina,1,,College of Charleston,,W,,102,86,16,,,False
35,2022-23,2022-11-11,,NC State,,,Campbell,,W,,73,67,6,,,False
36,2022-23,2022-11-11,,UNC Wilmington,,,Allen,,W,,104,55,49,,,False
37,2022-23,2022-11-11,,Oakland,,,Bowling Green State,,L,,82,87,-5,,,False
38,2022-23,2022-11-11,,Pittsburgh,,,West Virginia,,L,,56,81,-25,,,False
39,2022-23,2022-11-11,,Richmond,,,Northern Iowa,,W,,68,55,13,,,False
40,2022-23,2022-11-11,,South Carolina,,,Clemson,,W,,60,58,2,,,False
42,2022-23,2022-11-11,,Tulane,,,McNeese State,,W,,75,58,17,,,False
43,2022-23,2022-11-11,,Vanderbilt,,,Southern Mississippi,,L,,48,60,-12,,,False
44,2022-23,2022-11-11,,Auburn,15,,South Florida,,W,,67,59,8,,,False
45,2022-23,2022-11-11,,Baylor,5,,Norfolk State,,W,,87,70,17,,,False
46,2022-23,2022-11-11,,Grambling,,,Colorado,,W,,83,74,9,,,False
47,2022-23,2022-11-11,,Illinois-Chicago,,,Loyola (IL),,L,,63,70,-7,,,False
48,2022-23,2022-11-11,,Iowa,,,North Carolina A&T,,W,,112,71,41,,,False
49,2022-23,2022-11-11,,Navy,,,Princeton,,W,,74,73,1,,,False
50,2022-23,2022-11-11,,Northern Colorado,,,Texas A&M-Commerce,,W,,80,77,3,,,False
51,2022-23,2022-11-11,,Northwestern,,,Northern Illinois,,W,,63,46,17,,,False
52,2022-23,2022-11-11,,Oklahoma,,,Arkansas-Pine Bluff,,W,,66,58,8,,,False
53,2022-23,2022-11-11,,Oral Roberts,,,John Brown,,W,,95,62,33,,,False
54,2022-23,2022-11-11,,St. Thomas,,,Chicago State,,W,,83,61,22,,,False
55,2022-23,2022-11-11,,Texas A&M-Corpus Christi,,,UTSA,,W,,75,55,20,,,False
56,2022-23,2022-11-11,,TCU,14,,Lamar,,W,,77,66,11,,,False
57,2022-23,2022-11-11,,Utah,,,Cal State Bakersfield,,W,,72,44,28,,,False
58,2022-23,2022-11-11,,Wake Forest,,,Georgia,,W,,81,71,10,,,False
59,2022-23,2022-11-11,,Xavier,,,Montana,,W,,86,64,22,,,False
60,2022-23,2022-11-11,,Arizona,17,,Southern,,W,,95,78,17,,,False
61,2022-23,2022-11-11,,Colorado State,,,Southeastern Louisiana,,W,,80,69,11,,,False
63,2022-23,2022-11-11,,Illinois,23,,Kansas City,,W,,86,48,38,,,False
64,2022-23,2022-11-11,,New Mexico,,,South Alabama,,W,,80,74,6,,,False
65,2022-23,2022-11-11,,Virginia,18,,Monmouth,,W,,89,42,47,,,False
66,2022-23,2022-11-11,,Cal State Fullerton,,,Pepperdine,,W,,74,71,3,,,False
67,2022-23,2022-11-11,,California Baptist,,,NJIT,,W,,59,43,16,,,False
68,2022-23,2022-11-11,,DePaul,,,Western Illinois,,W,,86,74,12,,,False
69,2022-23,2022-11-11,,Portland,,,Portland State,,W,,98,91,7,,,False
70,2022-23,2022-11-11,,UCLA,8,,Long Beach State,,W,,93,69,24,,,False
71,2022-23,2022-11-11,,Washington,,,North Florida,,W,,75,67,8,,,False
72,2022-23,2022-11-11,,Purdue,,,Austin Peay,,W,,63,44,19,,,False
73,2022-23,2022-11-12,,Hampton,,,Regent,,W,,89,60,29,,,False
74,2022-23,2022-11-12,,Hawaii,,,Mississippi Valley State,,W,,72,54,18,,,False
75,2022-23,2022-11-12,,Miami (OH),,,Goshen,,W,,87,44,43,,,False
76,2022-23,2022-11-12,,Northern Kentucky,,,Cincinnati-Clermont,,W,,89,49,40,,,False
77,2022-23,2022-11-12,,Ohio,,,Cleveland State,,W,,81,70,11,,,False
78,2022-23,2022-11-12,,Virginia Commonwealth,,,Morgan State,,W,,69,54,15,,,False
79,2022-23,2022-11-12,,Winthrop,,,Middle Tennessee,,W,,76,68,8,,,False
80,2022-23,2022-11-12,,Western Kentucky,,,Kentucky State,,W,,127,61,66,,,False
81,2022-23,2022-11-12,,Southern Utah,,,St. Katherine,,W,,91,48,43,,,False
82,2022-23,2022-11-12,,Georgetown,,,Green Bay,,W,,92,58,34,,,False
84,2022-23,2022-11-12,,Seton Hall,,,Saint Peter's,,W,,80,44,36,,,False
85,2022-23,2022-11-12,,Tennessee State,,,South Carolina State,,W,,80,61,19,,,False
86,2022-23,2022-11-12,,Army,,,Stonehill,,L,,77,82,-5,,,False
87,2022-23,2022-11-12,,Buffalo,,,James Madison,,L,,62,97,-35,,,False
88,2022-23,2022-11-12,,Indiana State,,,Ball State,,W,,83,71,12,,,False
89,2022-23,2022-11-12,,Purdue-Fort Wayne,,,Southern Illinois-Edwardsville,,W,,81,76,5,,,False
90,2022-23,2022-11-12,,Louisville,,,Wright State,,L,,72,73,-1,,,False
91,2022-23,2022-11-12,,Rutgers,,,Massachusetts-Lowell,,W,,73,65,8,,,False
92,2022-23,2022-11-12,,La Salle,,,Wagner,,W,,77,69,8,,,False
93,2022-23,2022-11-12,,UNC Asheville,,,Brevard,,W,,94,46,48,,,False
94,2022-23,2022-11-12,,Samford,,,Belhaven (MS),,W,,90,38,52,,,False
95,2022-23,2022-11-12,,Tennessee-Martin,,,Champion Christian,,W,,124,65,59,,,False
96,2022-23,2022-11-12,,Tulsa,,,Jackson State,,W,,85,79,6,,,False
97,2022-23,2022-11-12,,Bucknell,,,Niagara,,W,,68,50,18,,,False
98,2022-23,2022-11-12,,East Carolina,,,Presbyterian,,W,,77,57,20,,,False
99,2022-23,2022-11-12,,High Point,,,Wofford,,W,,91,80,11,,,False
100,2022-23,2022-11-12,,Maryland-Eastern Shore,,,Bryn Athyn,,W,,90,43,47,,,False
101,2022-23,2022-11-12,,Rhode Island,,,Texas State,,L,,66,70,-4,,,False
102,2022-23,2022-11-12,,Rider,,,College of New Jersey,,W,,87,50,37,,,False
103,2022-23,2022-11-12,,San Jose State,,,Bethesda University (CA),,W,,90,68,22,,,False
0,2022-23,2022-11-12,,Utah Valley,,,Northern Arizona,,W,,73,69,4,,,False
1,2022-23,2022-11-12,,Wichita State,,,Alcorn State,,L,,57,66,-9,,,False
2,2022-23,2022-11-12,,Lipscomb,,,Campbellsville-Harrodsburg,,W,,107,54,53,,,False
3,2022-23,2022-11-12,,Nevada,,,Grand Canyon,,W,,59,46,13,,,False
4,2022-23,2022-11-12,,New Orleans,,,St. Francis (IL),,W,,65,63,2,,,False
5,2022-23,2022-11-12,,Southeast Missouri State,,,Lyon,,W,,83,46,37,,,False
6,2022-23,2022-11-12,,Louisiana State,,,Arkansas State,,W,,61,52,9,,,False
7,2022-23,2022-11-12,,Nevada-Las Vegas,,,Incarnate Word,,W,,88,63,25,,,False
8,2022-23,2022-11-12,,South Dakota,,,Dakota State,,W,,82,64,18,,,False
9,2022-23,2022-11-12,,St. John's (NY),,,Lafayette,,W,,83,68,15,,,False
10,2022-23,2022-11-12,,Canisius,,,St. Bonaventure,,W,,84,80,4,,1,False
11,2022-23,2022-11-12,,Dartmouth,,,Massachusetts Liberal Arts,,W,,107,52,55,,,False
12,2022-23,2022-11-12,,Georgia Southern,,,Trinity Baptist,,W,,53,32,21,,,False
13,2022-23,2022-11-12,,Georgia State,,,Georgia Tech,,L,,57,59,-2,,,False
14,2022-23,2022-11-12,,Marist,,,Binghamton,,L,,75,78,-3,,,False
15,2022-23,2022-11-12,,Milwaukee,,,Cardinal Stritch,,W,,112,38,74,,,False
16,2022-23,2022-11-12,,Saint Francis (PA),,,Hartford,,W,,77,53,24,,,False
17,2022-23,2022-11-12,,Saint Louis,,,Evansville,,W,,83,65,18,,,False
18,2022-23,2022-11-12,,Siena,,,Albany (NY),,W,,75,62,13,,,False
19,2022-23,2022-11-12,,Morehead State,,,Bellarmine,,W,,62,55,7,,,False
21,2022-23,2022-11-12,,Murray State,,,Lindsey Wilson,,W,,90,53,37,,,False
22,2022-23,2022-11-12,,Northwestern State,,,Illinois State,,L,,67,69,-2,,,False
23,2022-23,2022-11-12,,Providence,,,Northeastern,,W,,89,65,24,,,False
24,2022-23,2022-11-12,,UT Arlington,,,Southwestern (TX),,W,,103,61,42,,,False
25,2022-23,2022-11-12,,Texas-Rio Grande Valley,,,Southwestern Adventist,,W,,115,33,82,,,False
26,2022-23,2022-11-12,,Utah Tech,,,Cal State Northridge,,W,,69,63,6,,,False
27,2022-23,2022-11-12,,UTEP,,,New Mexico State,,W,,67,64,3,,,False
28,2022-23,2022-11-12,,UC San Diego,,,Sacramento State,,L,,55,65,-10,,,False
29,2022-23,2022-11-12,,Loyola Marymount,,,UC Davis,,W,,85,75,10,,,False
30,2022-23,2022-11-13,,Fairleigh Dickinson,,,Manhattan,,W,,77,74,3,,,False
31,2022-23,2022-11-13,,Missouri,,,Lindenwood,,W,,82,53,29,,,False
32,2022-23,2022-11-13,,Texas Southern,,,Arizona State,,W,,67,66,1,,1,False
33,2022-23,2022-11-13,,Wyoming,,,Southeastern Louisiana,,L,,72,76,-4,,,False
34,2022-23,2022-11-13,,Cincinnati,,,Eastern Kentucky,,W,,87,69,18,,,False
35,2022-23,2022-11-13,,Central Connecticut State,,,Quinnipiac,,L,,70,72,-2,,,False
36,2022-23,2022-11-13,,Iowa State,,,North Carolina A&T,,W,,80,43,37,,,False
37,2022-23,2022-11-13,,Sacred Heart,,,Columbia,,W,,88,85,3,,,False
38,2022-23,2022-11-13,,Central Michigan,,,Eastern Illinois,,W,,76,60,16,,,False
39,2022-23,2022-11-13,,Colgate,,,Wells,,W,,93,60,33,,,False
40,2022-23,2022-11-13,,Davidson,,,Virginia Military Institute,,W,,75,71,4,,,False
42,2022-23,2022-11-13,,North Dakota State,,,Pacific,,L,,86,91,-5,,,False
43,2022-23,2022-11-13,,Longwood,,,Pfeiffer,,W,,100,68,32,,,False
44,2022-23,2022-11-13,,Mississippi State,,,Arkansas-Pine Bluff,,W,,80,47,33,,,False
45,2022-23,2022-11-13,,Omaha,,,Idaho,,W,,79,72,7,,,False
46,2022-23,2022-11-13,,Oakland,,,Oklahoma State,,L,,62,91,-29,,,False
47,2022-23,2022-11-13,,St. Thomas,,,St. Francis (NY),,W,,84,48,36,,,False
48,2022-23,2022-11-13,,George Mason,,,American,,W,,73,56,17,,,False
49,2022-23,2022-11-13,,Lehigh,,,Misericordia,,W,,97,58,39,,,False
50,2022-23,2022-11-13,,Notre Dame,,,Youngstown State,,W,,88,81,7,,,False
51,2022-23,2022-11-13,,Pennsylvania,,,Towson,,L,,74,80,-6,,,False
52,2022-23,2022-11-13,,Southern Indiana,,,Southern Illinois,,W,,71,53,18,,,False
53,2022-23,2022-11-13,,Western Carolina,,,Brescia,,W,,112,45,67,,,False
54,2022-23,2022-11-13,,Loyola (MD),,,Brown,,W,,75,70,5,,,False
55,2022-23,2022-11-13,,Pepperdine,,,Alabama State,,W,,91,62,29,,,False
56,2022-23,2022-11-13,,San Diego,,,NJIT,,W,,74,64,10,,,False
57,2022-23,2022-11-13,,San Francisco,,,UC Merced,,W,,88,71,17,,,False
58,2022-23,2022-11-13,,Valparaiso,,,Western Michigan,,W,,81,65,16,,,False
59,2022-23,2022-11-13,,Florida Gulf Coast,,,Ave Maria,,W,,105,61,44,,,False
60,2022-23,2022-11-13,,Seattle,,,Portland State,,W,,83,71,12,,,False
61,2022-23,2022-11-13,,Virginia Tech,,,William & Mary,,W,,94,77,17,,,False
63,2022-23,2022-11-13,,Howard,,,Gallaudet,,W,,108,56,52,,,False
64,2022-23,2022-11-13,,Long Beach State,,,Montana State,,L,,57,70,-13,,,False
65,2022-23,2022-11-13,,Cal State Fullerton,,,Vermont,,W,,94,85,9,,2,False
66,2022-23,2022-11-13,,Saint Mary's (CA),,,North Texas,,W,,63,33,30,,,False
67,2022-23,2022-11-13,,Hawaii,,,Eastern Washington,,W,,71,51,20,,,False
68,2022-23,2022-11-14,,Bethune-Cookman,,,Florida National University,,W,,71,57,14,,,False
69,2022-23,2022-11-14,,Charlotte,,,Maryland-Eastern Shore,,W,,80,47,33,,,False
70,2022-23,2022-11-14,,Florida State,,,Troy,,L,,72,79,-7,,,False
71,2022-23,2022-11-14,,Georgia,,,Miami (OH),,W,,77,70,7,,,False
72,2022-23,2022-11-14,,Marshall,,,Tennessee Tech,,W,,91,65,26,,,False
73,2022-23,2022-11-14,,Chicago State,,,IUPUI,,W,,68,58,10,,,False
74,2022-23,2022-11-14,,Drake,,,Wofford,,W,,80,72,8,,,False
75,2022-23,2022-11-14,,Lipscomb,,,Belmont,,W,,77,75,2,,,False
76,2022-23,2022-11-14,,Northern Illinois,,,Purdue Northwest,,W,,99,73,26,,,False
77,2022-23,2022-11-14,,Tennessee State,,,Alabama A&M,,W,,87,76,11,,,False
78,2022-23,2022-11-14,,Southern Utah,,,Bethesda University (CA),,W,,126,67,59,,,False
79,2022-23,2022-11-14,,Utah,,,Idaho State,,W,,70,58,12,,,False
80,2022-23,2022-11-14,,Utah State,,,Santa Clara,,W,,96,74,22,,,False
81,2022-23,2022-11-14,,Florida,,,Florida Atlantic,,L,,74,76,-2,,,False
82,2022-23,2022-11-14,,Bellarmine,,,Campbellsville-Harrodsburg,,W,,86,46,40,,,False
84,2022-23,2022-11-14,,Boston College,,,Maine,,L,,64,69,-5,,,False
85,2022-23,2022-11-14,,Long Island University,,,Mount Saint Vincent,,W,,111,50,61,,,False
86,2022-23,2022-11-14,,Maryland-Baltimore County,,,Princeton,,L,,64,94,-30,,,False
87,2022-23,2022-11-14,,Villanova,,,Delaware State,,W,,60,50,10,,,False
88,2022-23,2022-11-14,,Albany (NY),,,Union (NY),,W,,87,75,12,,,False
89,2022-23,2022-11-14,,Boston University,,,Johnson & Wales (RI),,W,,96,51,45,,,False
90,2022-23,2022-11-14,,Central Florida,,,Western Illinois,,W,,70,37,33,,,False
91,2022-23,2022-11-14,,College of Charleston,,,Richmond,,W,,92,90,2,,1,False
92,2022-23,2022-11-14,,Coppin State,,,Navy,,W,,75,68,7,,,False
93,2022-23,2022-11-14,,Duquesne,,,South Carolina State,,W,,96,71,25,,,False
94,2022-23,2022-11-14,,Hofstra,,,George Washington,,W,,85,80,5,,,False
95,2022-23,2022-11-14,,Purdue-Fort Wayne,,,Manchester,,W,,111,31,80,,,False
96,2022-23,2022-11-14,,Kennesaw State,,,Brewton-Parker,,W,,95,36,59,,,False
97,2022-23,2022-11-14,,Kent State,,,Portland,,W,,77,65,12,,,False
98,2022-23,2022-11-14,,Liberty,,,North Carolina Central,,W,,79,63,16,,,False
99,2022-23,2022-11-14,,Louisiana-Monroe,,,Central Baptist,,W,,105,56,49,,,False
100,2022-23,2022-11-14,,Minnesota,,,DePaul,,L,,53,69,-16,,,False
101,2022-23,2022-11-14,,North Alabama,,,Blue Mountain College,,W,,100,60,40,,,False
102,2022-23,2022-11-14,,Old Dominion,,,Virginia Wesleyan,,W,,72,58,14,,,False
103,2022-23,2022-11-14,,Radford,,,Bridgewater (VA),,W,,97,46,51,,,False
0,2022-23,2022-11-14,,Saint Francis (PA),,,Cornell,,L,,77,80,-3,,,False
1,2022-23,2022-11-14,,Saint Joseph's,,,Lafayette,,W,,63,59,4,,,False
2,2022-23,2022-11-14,,Sam Houston State,,,LeTourneau,,W,,84,48,36,,,False
3,2022-23,2022-11-14,,South Florida,,,Stetson,,L,,67,68,-1,,,False
4,2022-23,2022-11-14,,Texas-Rio Grande Valley,,,St. Francis (IL),,W,,77,51,26,,,False
5,2022-23,2022-11-14,,Wagner,,,Neumann,,W,,82,52,30,,,False
6,2022-23,2022-11-14,,Arkansas State,,,Lyon,,W,,82,58,24,,,False
7,2022-23,2022-11-14,,Austin Peay,,,Milligan,,W,,98,74,24,,,False
8,2022-23,2022-11-14,,Baylor,5,,Northern Colorado,,W,,95,62,33,,,False
9,2022-23,2022-11-14,,Central Arkansas,,,Little Rock,,W,,82,71,11,,,False
10,2022-23,2022-11-14,,Houston,3,,Oral Roberts,,W,,83,45,38,,,False
11,2022-23,2022-11-14,,Houston Christian,,,Champion Christian,,W,,119,97,22,,,False
12,2022-23,2022-11-14,,Illinois-Chicago,,,Jacksonville State,,W,,67,60,7,,,False
13,2022-23,2022-11-14,,Lamar,,,Huston-Tillotson,,W,,98,69,29,,,False
14,2022-23,2022-11-14,,Kansas City,,,Calvary University,,W,,113,54,59,,,False
15,2022-23,2022-11-14,,Penn State,,,Butler,,W,,68,62,6,,,False
16,2022-23,2022-11-14,,Southern Mississippi,,,Loyola (LA),,W,,86,62,24,,,False
17,2022-23,2022-11-14,,Texas A&M-Corpus Christi,,,Trinity (TX),,W,,91,73,18,,,False
18,2022-23,2022-11-14,,TCU,15,,Northwestern State,,L,,63,64,-1,,,False
19,2022-23,2022-11-14,,UTSA,,,St. Mary's (TX),,W,,66,59,7,,,False
21,2022-23,2022-11-14,,Texas Tech,23,,Louisiana Tech,,W,,64,55,9,,,False
22,2022-23,2022-11-14,,Air Force,,,Texas A&M-Commerce,,L,,69,73,-4,,1,False
23,2022-23,2022-11-14,,Colorado State,,,Weber State,,W,,77,52,25,,,False
24,2022-23,2022-11-14,,Creighton,10,,Holy Cross,,W,,94,65,29,,,False
25,2022-23,2022-11-14,,Denver,,,Sacramento State,,L,,69,73,-4,,,False
26,2022-23,2022-11-14,,Illinois,19,,Monmouth,,W,,103,65,38,,,False
27,2022-23,2022-11-14,,UCLA,8,,Norfolk State,,W,,86,56,30,,,False
28,2022-23,2022-11-14,,Washington,,,Utah Tech,,W,,78,67,11,,,False
29,2022-23,2022-11-15,,Akron,,,Morgan State,,W,,65,59,6,,,False
30,2022-23,2022-11-15,,Fordham,,,New Hampshire,,W,,79,61,18,,,False
31,2022-23,2022-11-15,,Hawaii,,,Yale,,L,,59,62,-3,,1,False
32,2022-23,2022-11-15,,St. John's (NY),,,Central Connecticut State,,W,,91,74,17,,,False
33,2022-23,2022-11-15,,Temple,,,Vanderbilt,,L,,87,89,-2,,1,False
34,2022-23,2022-11-15,,Middle Tennessee,,,Rice,,W,,81,46,35,,,False
35,2022-23,2022-11-15,,Missouri,,,Southern Illinois-Edwardsville,,W,,105,80,25,,,False
36,2022-23,2022-11-15,,Saint Louis,,,Memphis,,W,,90,84,6,,,False
37,2022-23,2022-11-15,,Texas Southern,,,Oral Roberts,,L,,64,82,-18,,,False
38,2022-23,2022-11-15,,Western Kentucky,,,Indianapolis,,W,,68,50,18,,,False
39,2022-23,2022-11-15,,Nevada,,,William Jessup,,W,,98,54,44,,,False
40,2022-23,2022-11-15,,Oregon State,,,Bushnell,,W,,83,66,17,,,False
42,2022-23,2022-11-15,,Stanford,,,San Diego State,17,L,,62,74,-12,,,False
43,2022-23,2022-11-15,,Youngstown State,,,Grace Christian University,,W,,96,68,28,,,False
44,2022-23,2022-11-15,,Providence,,,Stonehill,,W,,100,76,24,,,False
45,2022-23,2022-11-15,,Georgetown,,,Northwestern,,L,,63,75,-12,,,False
46,2022-23,2022-11-15,,Louisville,,,Appalachian State,,L,,60,61,-1,,,False
47,2022-23,2022-11-15,,Oregon,,,Montana State,,W,,81,51,30,,,False
48,2022-23,2022-11-15,,Auburn,13,,Winthrop,,W,,89,65,24,,,False
49,2022-23,2022-11-15,,The Citadel,,,Morris College,,W,,109,66,43,,,False
50,2022-23,2022-11-15,,Clemson,,,South Carolina Upstate,,W,,81,70,11,,,False
51,2022-23,2022-11-15,,Connecticut,25,,Buffalo,,W,,84,64,20,,,False
52,2022-23,2022-11-15,,Drexel,,,Pennsylvania,,L,,59,64,-5,,,False
53,2022-23,2022-11-15,,Georgia State,,,Mercer,,W,,85,83,2,,1,False
54,2022-23,2022-11-15,,High Point,,,Lees-McRae,,W,,100,83,17,,,False
55,2022-23,2022-11-15,,Howard,,,James Madison,,L,,69,95,-26,,,False
56,2022-23,2022-11-15,,Incarnate Word,,,Texas Lutheran,,W,,84,47,37,,,False
57,2022-23,2022-11-15,,La Salle,,,Queens (NC),,W,,72,60,12,,,False
58,2022-23,2022-11-15,,Maryland,,,Binghamton,,W,,76,52,24,,,False
59,2022-23,2022-11-15,,Miami (FL),,,Florida A&M,,W,,87,61,26,,,False
60,2022-23,2022-11-15,,Mississippi,,,Chattanooga,,W,,70,58,12,,,False
61,2022-23,2022-11-15,,Mount St. Mary's,,,McDaniel,,W,,60,38,22,,,False
63,2022-23,2022-11-15,,Prairie View,,,Washington State,,W,,70,59,11,,,False
64,2022-23,2022-11-15,,Quinnipiac,,,Dartmouth,,W,,81,72,9,,,False
65,2022-23,2022-11-15,,Rhode Island,,,Stony Brook,,W,,74,64,10,,,False
66,2022-23,2022-11-15,,Saint Peter's,,,Bucknell,,W,,82,71,11,,,False
67,2022-23,2022-11-15,,Stephen F. Austin,,,Alcorn State,,L,,60,69,-9,,,False
68,2022-23,2022-11-15,,Syracuse,,,Colgate,,L,,68,80,-12,,,False
69,2022-23,2022-11-15,,Tennessee-Martin,,,Harris-Stowe,,W,,96,53,43,,,False
70,2022-23,2022-11-15,,Wake Forest,,,Utah Valley,,W,,68,65,3,,1,False
71,2022-23,2022-11-15,,West Virginia,,,Morehead State,,W,,75,57,18,,,False
72,2022-23,2022-11-15,,Wright State,,,Bowling Green State,,W,,80,71,9,,,False
73,2022-23,2022-11-15,,Abilene Christian,,,McMurry,,W,,104,46,58,,,False
74,2022-23,2022-11-15,,Bradley,,,Eastern Michigan,,W,,89,61,28,,,False
75,2022-23,2022-11-15,,North Carolina,1,,Gardner-Webb,,W,,72,66,6,,,False
76,2022-23,2022-11-15,,North Dakota,,,Pacific,,L,,63,93,-30,,,False
77,2022-23,2022-11-15,,Northern Arizona,,,Benedictine (AZ),,W,,105,49,56,,,False
78,2022-23,2022-11-15,,Oklahoma,,,UNC Wilmington,,W,,74,53,21,,,False
79,2022-23,2022-11-15,,Southern Methodist,,,New Mexico,,L,,63,84,-21,,,False
80,2022-23,2022-11-15,,UT Arlington,,,Hardin-Simmons,,W,,100,59,41,,,False
81,2022-23,2022-11-15,,NC State,,,Florida International,,W,,107,74,33,,,False
82,2022-23,2022-11-15,,UTEP,,,Sul Ross State,,W,,99,59,40,,,False
84,2022-23,2022-11-15,,Wisconsin,,,Green Bay,,W,,56,45,11,,,False
85,2022-23,2022-11-15,,Xavier,,,Fairfield,,W,,78,65,13,,,False
86,2022-23,2022-11-15,,California Baptist,,,Cal State Northridge,,W,,62,55,7,,,False
87,2022-23,2022-11-15,,UC Irvine,,,Loyola Marymount,,W,,79,64,15,,,False
88,2022-23,2022-11-15,,UC San Diego,,,California,,W,,64,62,2,,,False
89,2022-23,2022-11-15,,Pepperdine,,,Vanguard,,W,,94,80,14,,,False
90,2022-23,2022-11-15,,San Jose State,,,Alabama State,,W,,70,57,13,,,False
91,2022-23,2022-11-15,,South Alabama,,,Alabama,18,L,,55,65,-10,,,False
92,2022-23,2022-11-15,,Nevada-Las Vegas,,,Dayton,21,W,,60,52,8,,,False
93,2022-23,2022-11-15,,Southern California,,,Vermont,,W,,59,57,2,,,False
94,2022-23,2022-11-15,,Purdue,,,Marquette,,W,,75,70,5,,,False
95,2022-23,2022-11-16,,Bethune-Cookman,,,Trinity Baptist,,W,,83,46,37,,,False
96,2022-23,2022-11-16,,Massachusetts-Lowell,,,Sacred Heart,,W,,90,81,9,,,False
97,2022-23,2022-11-16,,Northern Kentucky,,,Cincinnati,,W,,64,51,13,,,False
98,2022-23,2022-11-16,,Robert Morris,,,West Virginia Wesleyan,,W,,111,56,55,,,False
99,2022-23,2022-11-16,,Tennessee,22,,Florida Gulf Coast,,W,,81,50,31,,,False
100,2022-23,2022-11-16,,UAB,,,Presbyterian,,W,,92,61,31,,,False
101,2022-23,2022-11-16,,Arkansas,9,,South Dakota State,,W,,71,56,15,,,False
102,2022-23,2022-11-16,,Chicago State,,,Valparaiso,,W,,87,74,13,,,False
103,2022-23,2022-11-16,,Kent State,,,Arkansas-Pine Bluff,,W,,94,68,26,,,False
0,2022-23,2022-11-16,,American,,,William & Mary,,W,,71,64,7,,,False
1,2022-23,2022-11-16,,Canisius,,,Cleveland State,,L,,57,58,-1,,1,False
2,2022-23,2022-11-16,,Columbia,,,Delaware State,,W,,70,65,5,,,False
3,2022-23,2022-11-16,,Detroit Mercy,,,Ohio,,W,,88,74,14,,,False
4,2022-23,2022-11-16,,East Carolina,,,Hampton,,W,,82,73,9,,,False
5,2022-23,2022-11-16,,Evansville,,,Southeast Missouri State,,L,,61,67,-6,,,False
6,2022-23,2022-11-16,,Lehigh,,,Marist,,W,,64,54,10,,,False
7,2022-23,2022-11-16,,Omaha,,,Ball State,,L,,61,71,-10,,,False
8,2022-23,2022-11-16,,North Carolina Central,,,Mid-Atlantic Christian,,W,,109,50,59,,,False
9,2022-23,2022-11-16,,Northeastern,,,Harvard,,L,,69,70,-1,,,False
10,2022-23,2022-11-16,,Ohio State,,,Eastern Illinois,,W,,65,43,22,,,False
11,2022-23,2022-11-16,,Radford,,,Averett,,W,,79,34,45,,,False
12,2022-23,2022-11-16,,Siena,,,Army,,L,,94,96,-2,,1,False
13,2022-23,2022-11-16,,Toledo,,,Oakland,,W,,112,90,22,,,False
14,2022-23,2022-11-16,,Tulane,,,Charleston Southern,,W,,99,79,20,,,False
15,2022-23,2022-11-16,,Houston,3,,Texas Southern,,W,,83,48,35,,,False
16,2022-23,2022-11-16,,Notre Dame,,,Southern Indiana,,W,,82,70,12,,,False
17,2022-23,2022-11-16,,Saint Mary's (CA),,,Southern,,W,,72,54,18,,,False
18,2022-23,2022-11-16,,Seton Hall,,,Iowa,,L,,67,83,-16,,,False
19,2022-23,2022-11-16,,Brigham Young,,,Missouri State,,W,,66,64,2,,,False
21,2022-23,2022-11-16,,Idaho,,,Cal State Bakersfield,,L,,43,52,-9,,,False
22,2022-23,2022-11-16,,Texas,11,,Gonzaga,2,W,,93,74,19,,,False
