,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,playoff
29,1974-75,1975-03-22,,Kentucky,5,,Indiana,1,W,,92,90,2,,,True
30,1974-75,1975-03-22,,Syracuse,20,,Kansas State,17,W,,95,87,8,,1,True
31,1974-75,1975-03-22,,Louisville,3,,Maryland,4,W,,96,82,14,,,True
32,1974-75,1975-03-22,,Nevada-Las Vegas,16,,Montana,,W,,75,67,8,,,True
33,1974-75,1975-03-29,,Kentucky,2,,Syracuse,6,W,,95,79,16,,,True
34,1974-75,1975-03-29,,UCLA,1,,Louisville,4,W,,75,74,1,,1,True
35,1974-75,1975-03-31,,UCLA,1,,Kentucky,2,W,,92,85,7,,,True
36,1974-75,1975-03-31,,Louisville,4,,Syracuse,6,W,,96,88,8,,1,True
37,1975-76,1976-03-13,,Alabama,8,,North Carolina,5,W,,79,64,15,,,True
38,1975-76,1976-03-13,,Arizona,18,,Georgetown,,W,,83,76,7,,,True
39,1975-76,1976-03-13,,Nevada-Las Vegas,4,,Boise State,,W,,103,78,25,,,True
40,1975-76,1976-03-13,,Notre Dame,7,,Cincinnati,15,W,,79,78,1,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1975-76,1976-03-13,,Connecticut,,,Hofstra,,W,,80,78,2,,1,True
43,1975-76,1976-03-13,,DePaul,,,Virginia,13,W,,69,60,9,,,True
44,1975-76,1976-03-13,,Indiana,1,,St. John's (NY),17,W,,90,70,20,,,True
45,1975-76,1976-03-13,,Marquette,2,,Western Kentucky,,W,,79,60,19,,,True
46,1975-76,1976-03-13,,Pepperdine,,,Memphis,,W,,87,77,10,,,True
47,1975-76,1976-03-13,,Michigan,14,,Wichita State,,W,,74,73,1,,,True
48,1975-76,1976-03-13,,Missouri,10,,Washington,11,W,,69,67,2,,,True
49,1975-76,1976-03-13,,Rutgers,3,,Princeton,,W,,54,53,1,,,True
50,1975-76,1976-03-13,,UCLA,6,,San Diego State,,W,,74,64,10,,,True
51,1975-76,1976-03-13,,Texas Tech,19,,Syracuse,,W,,69,56,13,,,True
52,1975-76,1976-03-13,,Virginia Military Institute,,,Tennessee,9,W,,81,75,6,,,True
53,1975-76,1976-03-13,,Western Michigan,16,,Virginia Tech,,W,,77,67,10,,1,True
54,1975-76,1976-03-18,,Indiana,1,,Alabama,6,W,,74,69,5,,,True
55,1975-76,1976-03-18,,Arizona,15,,Nevada-Las Vegas,3,W,,114,109,5,,1,True
56,1975-76,1976-03-18,,Rutgers,4,,Connecticut,,W,,93,79,14,,,True
57,1975-76,1976-03-18,,Virginia Military Institute,,,DePaul,17,W,,71,66,5,,1,True
58,1975-76,1976-03-18,,Marquette,2,,Western Michigan,10,W,,62,57,5,,,True
59,1975-76,1976-03-18,,Michigan,9,,Notre Dame,7,W,,80,76,4,,,True
60,1975-76,1976-03-18,,Missouri,14,,Texas Tech,16,W,,86,75,11,,,True
61,1975-76,1976-03-18,,UCLA,5,,Pepperdine,20,W,,70,61,9,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1975-76,1976-03-20,,UCLA,5,,Arizona,15,W,,82,66,16,,,True
64,1975-76,1976-03-20,,Indiana,1,,Marquette,2,W,,65,56,9,,,True
65,1975-76,1976-03-20,,Michigan,9,,Missouri,14,W,,95,88,7,,,True
66,1975-76,1976-03-20,,Rutgers,4,,Virginia Military Institute,,W,,91,75,16,,,True
67,1975-76,1976-03-27,,Indiana,1,,UCLA,5,W,,65,51,14,,,True
68,1975-76,1976-03-27,,Michigan,9,,Rutgers,4,W,,86,70,16,,,True
69,1975-76,1976-03-29,,Indiana,1,,Michigan,9,W,,86,68,18,,,True
70,1975-76,1976-03-29,,UCLA,5,,Rutgers,4,W,,106,92,14,,,True
0,1975-76,1976-03-13,,Alabama,8,,North Carolina,5,W,,79,64,15,,,True
1,1975-76,1976-03-13,,Arizona,18,,Georgetown,,W,,83,76,7,,,True
2,1975-76,1976-03-13,,Nevada-Las Vegas,4,,Boise State,,W,,103,78,25,,,True
3,1975-76,1976-03-13,,Notre Dame,7,,Cincinnati,15,W,,79,78,1,,,True
4,1975-76,1976-03-13,,Connecticut,,,Hofstra,,W,,80,78,2,,1,True
5,1975-76,1976-03-13,,DePaul,,,Virginia,13,W,,69,60,9,,,True
6,1975-76,1976-03-13,,Indiana,1,,St. John's (NY),17,W,,90,70,20,,,True
7,1975-76,1976-03-13,,Marquette,2,,Western Kentucky,,W,,79,60,19,,,True
8,1975-76,1976-03-13,,Pepperdine,,,Memphis,,W,,87,77,10,,,True
9,1975-76,1976-03-13,,Michigan,14,,Wichita State,,W,,74,73,1,,,True
10,1975-76,1976-03-13,,Missouri,10,,Washington,11,W,,69,67,2,,,True
11,1975-76,1976-03-13,,Rutgers,3,,Princeton,,W,,54,53,1,,,True
12,1975-76,1976-03-13,,UCLA,6,,San Diego State,,W,,74,64,10,,,True
13,1975-76,1976-03-13,,Texas Tech,19,,Syracuse,,W,,69,56,13,,,True
14,1975-76,1976-03-13,,Virginia Military Institute,,,Tennessee,9,W,,81,75,6,,,True
15,1975-76,1976-03-13,,Western Michigan,16,,Virginia Tech,,W,,77,67,10,,1,True
16,1975-76,1976-03-18,,Indiana,1,,Alabama,6,W,,74,69,5,,,True
17,1975-76,1976-03-18,,Arizona,15,,Nevada-Las Vegas,3,W,,114,109,5,,1,True
18,1975-76,1976-03-18,,Rutgers,4,,Connecticut,,W,,93,79,14,,,True
19,1975-76,1976-03-18,,Virginia Military Institute,,,DePaul,17,W,,71,66,5,,1,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1975-76,1976-03-18,,Marquette,2,,Western Michigan,10,W,,62,57,5,,,True
22,1975-76,1976-03-18,,Michigan,9,,Notre Dame,7,W,,80,76,4,,,True
23,1975-76,1976-03-18,,Missouri,14,,Texas Tech,16,W,,86,75,11,,,True
24,1975-76,1976-03-18,,UCLA,5,,Pepperdine,20,W,,70,61,9,,,True
25,1975-76,1976-03-20,,UCLA,5,,Arizona,15,W,,82,66,16,,,True
26,1975-76,1976-03-20,,Indiana,1,,Marquette,2,W,,65,56,9,,,True
27,1975-76,1976-03-20,,Michigan,9,,Missouri,14,W,,95,88,7,,,True
28,1975-76,1976-03-20,,Rutgers,4,,Virginia Military Institute,,W,,91,75,16,,,True
29,1975-76,1976-03-27,,Indiana,1,,UCLA,5,W,,65,51,14,,,True
30,1975-76,1976-03-27,,Michigan,9,,Rutgers,4,W,,86,70,16,,,True
31,1975-76,1976-03-29,,Indiana,1,,Michigan,9,W,,86,68,18,,,True
32,1975-76,1976-03-29,,UCLA,5,,Rutgers,4,W,,106,92,14,,,True
33,1976-77,1977-03-12,,Southern Illinois,,,Arizona,20,W,,81,77,4,,,True
34,1976-77,1977-03-12,,Wake Forest,,,Arkansas,8,W,,86,80,6,,,True
35,1976-77,1977-03-12,,Marquette,16,,Cincinnati,11,W,,66,51,15,,,True
36,1976-77,1977-03-12,,Virginia Military Institute,,,Duquesne,,W,,73,66,7,,,True
37,1976-77,1977-03-12,,Notre Dame,15,,Hofstra,,W,,90,83,7,,,True
38,1976-77,1977-03-12,,Idaho State,,,Long Beach State,,W,,83,72,11,,,True
39,1976-77,1977-03-12,,Kansas State,,,Providence,13,W,,87,80,7,,,True
40,1976-77,1977-03-12,,Kentucky,6,,Princeton,,W,,72,58,14,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1976-77,1977-03-12,,UCLA,2,,Louisville,14,W,,87,79,8,,,True
43,1976-77,1977-03-12,,Nevada-Las Vegas,5,,San Francisco,3,W,,121,95,26,,,True
44,1976-77,1977-03-12,,North Carolina,4,,Purdue,,W,,69,66,3,,,True
45,1976-77,1977-03-12,,Utah,19,,St. John's (NY),,W,,72,68,4,,,True
46,1976-77,1977-03-13,,Charlotte,18,,Central Michigan,,W,,91,86,5,,1,True
47,1976-77,1977-03-13,,Detroit Mercy,17,,Middle Tennessee,,W,,93,76,17,,,True
48,1976-77,1977-03-13,,Michigan,1,,Holy Cross,,W,,92,81,11,,,True
49,1976-77,1977-03-13,,Syracuse,10,,Tennessee,7,W,,93,88,5,,1,True
50,1976-77,1977-03-17,,Charlotte,17,,Syracuse,6,W,,81,59,22,,,True
51,1976-77,1977-03-17,,Michigan,1,,Detroit Mercy,12,W,,86,81,5,,,True
52,1976-77,1977-03-17,,Idaho State,,,UCLA,2,W,,76,75,1,,,True
53,1976-77,1977-03-17,,Marquette,7,,Kansas State,16,W,,67,66,1,,,True
54,1976-77,1977-03-17,,Kentucky,3,,Virginia Military Institute,20,W,,93,78,15,,,True
55,1976-77,1977-03-17,,Nevada-Las Vegas,4,,Utah,14,W,,88,83,5,,,True
56,1976-77,1977-03-17,,North Carolina,5,,Notre Dame,10,W,,79,77,2,,,True
57,1976-77,1977-03-17,,Wake Forest,9,,Southern Illinois,,W,,86,81,5,,,True
58,1976-77,1977-03-19,,Charlotte,17,,Michigan,1,W,,75,68,7,,,True
59,1976-77,1977-03-19,,Nevada-Las Vegas,4,,Idaho State,,W,,107,90,17,,,True
60,1976-77,1977-03-19,,North Carolina,5,,Kentucky,3,W,,79,72,7,,,True
61,1976-77,1977-03-19,,Marquette,7,,Wake Forest,9,W,,82,68,14,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1976-77,1977-03-26,,Marquette,7,,Charlotte,17,W,,51,49,2,,,True
64,1976-77,1977-03-26,,North Carolina,5,,Nevada-Las Vegas,4,W,,84,83,1,,,True
65,1976-77,1977-03-28,,Nevada-Las Vegas,4,,Charlotte,17,W,,106,94,12,,,True
66,1976-77,1977-03-28,,Marquette,7,,North Carolina,5,W,,67,59,8,,,True
0,1976-77,1977-03-12,,Southern Illinois,,,Arizona,20,W,,81,77,4,,,True
1,1976-77,1977-03-12,,Wake Forest,,,Arkansas,8,W,,86,80,6,,,True
2,1976-77,1977-03-12,,Marquette,16,,Cincinnati,11,W,,66,51,15,,,True
3,1976-77,1977-03-12,,Virginia Military Institute,,,Duquesne,,W,,73,66,7,,,True
4,1976-77,1977-03-12,,Notre Dame,15,,Hofstra,,W,,90,83,7,,,True
5,1976-77,1977-03-12,,Idaho State,,,Long Beach State,,W,,83,72,11,,,True
6,1976-77,1977-03-12,,Kansas State,,,Providence,13,W,,87,80,7,,,True
7,1976-77,1977-03-12,,Kentucky,6,,Princeton,,W,,72,58,14,,,True
8,1976-77,1977-03-12,,UCLA,2,,Louisville,14,W,,87,79,8,,,True
9,1976-77,1977-03-12,,Nevada-Las Vegas,5,,San Francisco,3,W,,121,95,26,,,True
10,1976-77,1977-03-12,,North Carolina,4,,Purdue,,W,,69,66,3,,,True
11,1976-77,1977-03-12,,Utah,19,,St. John's (NY),,W,,72,68,4,,,True
12,1976-77,1977-03-13,,Charlotte,18,,Central Michigan,,W,,91,86,5,,1,True
13,1976-77,1977-03-13,,Detroit Mercy,17,,Middle Tennessee,,W,,93,76,17,,,True
14,1976-77,1977-03-13,,Michigan,1,,Holy Cross,,W,,92,81,11,,,True
15,1976-77,1977-03-13,,Syracuse,10,,Tennessee,7,W,,93,88,5,,1,True
16,1976-77,1977-03-17,,Charlotte,17,,Syracuse,6,W,,81,59,22,,,True
17,1976-77,1977-03-17,,Michigan,1,,Detroit Mercy,12,W,,86,81,5,,,True
18,1976-77,1977-03-17,,Idaho State,,,UCLA,2,W,,76,75,1,,,True
19,1976-77,1977-03-17,,Marquette,7,,Kansas State,16,W,,67,66,1,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1976-77,1977-03-17,,Kentucky,3,,Virginia Military Institute,20,W,,93,78,15,,,True
22,1976-77,1977-03-17,,Nevada-Las Vegas,4,,Utah,14,W,,88,83,5,,,True
23,1976-77,1977-03-17,,North Carolina,5,,Notre Dame,10,W,,79,77,2,,,True
24,1976-77,1977-03-17,,Wake Forest,9,,Southern Illinois,,W,,86,81,5,,,True
25,1976-77,1977-03-19,,Charlotte,17,,Michigan,1,W,,75,68,7,,,True
26,1976-77,1977-03-19,,Nevada-Las Vegas,4,,Idaho State,,W,,107,90,17,,,True
27,1976-77,1977-03-19,,North Carolina,5,,Kentucky,3,W,,79,72,7,,,True
28,1976-77,1977-03-19,,Marquette,7,,Wake Forest,9,W,,82,68,14,,,True
29,1976-77,1977-03-26,,Marquette,7,,Charlotte,17,W,,51,49,2,,,True
30,1976-77,1977-03-26,,North Carolina,5,,Nevada-Las Vegas,4,W,,84,83,1,,,True
31,1976-77,1977-03-28,,Nevada-Las Vegas,4,,Charlotte,17,W,,106,94,12,,,True
32,1976-77,1977-03-28,,Marquette,7,,North Carolina,5,W,,67,59,8,,,True
33,1977-78,1978-03-11,,Arkansas,7,,Weber State,,W,,73,52,21,,,True
34,1977-78,1978-03-11,,Cal State Fullerton,,,New Mexico,5,W,,90,85,5,,,True
35,1977-78,1978-03-11,,Kentucky,1,,Florida State,13,W,,85,76,9,,,True
36,1977-78,1978-03-11,,UCLA,2,,Kansas,9,W,,83,76,7,,,True
37,1977-78,1978-03-11,,Miami (OH),,,Marquette,3,W,,84,81,3,,1,True
38,1977-78,1978-03-11,,Michigan State,6,,Providence,,W,,77,63,14,,,True
39,1977-78,1978-03-11,,San Francisco,20,,North Carolina,11,W,,68,64,4,,,True
40,1977-78,1978-03-11,,Western Kentucky,,,Syracuse,18,W,,87,86,1,,1,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1977-78,1978-03-12,,DePaul,4,,Creighton,,W,,80,78,2,,,True
43,1977-78,1978-03-12,,Duke,8,,Rhode Island,,W,,63,62,1,,,True
44,1977-78,1978-03-12,,Indiana,,,Furman,,W,,63,62,1,,,True
45,1977-78,1978-03-12,,Notre Dame,10,,Houston,14,W,,100,77,23,,,True
46,1977-78,1978-03-12,,Villanova,,,La Salle,,W,,103,97,6,,,True
47,1977-78,1978-03-12,,Louisville,12,,St. John's (NY),,W,,76,68,8,,,True
48,1977-78,1978-03-12,,Utah,15,,Missouri,,W,,86,79,7,,2,True
49,1977-78,1978-03-12,,Pennsylvania,,,St. Bonaventure,,W,,92,83,9,,,True
50,1977-78,1978-03-16,,Arkansas,5,,UCLA,2,W,,74,70,4,,,True
51,1977-78,1978-03-16,,Cal State Fullerton,,,San Francisco,11,W,,75,72,3,,,True
52,1977-78,1978-03-16,,Kentucky,1,,Miami (OH),19,W,,91,69,22,,,True
53,1977-78,1978-03-16,,Michigan State,4,,Western Kentucky,,W,,90,69,21,,,True
54,1977-78,1978-03-17,,DePaul,3,,Louisville,9,W,,90,89,1,,2,True
55,1977-78,1978-03-17,,Duke,7,,Pennsylvania,20,W,,84,80,4,,,True
56,1977-78,1978-03-17,,Villanova,,,Indiana,13,W,,61,60,1,,,True
57,1977-78,1978-03-17,,Notre Dame,6,,Utah,14,W,,69,56,13,,,True
58,1977-78,1978-03-18,,Arkansas,5,,Cal State Fullerton,,W,,61,58,3,,,True
59,1977-78,1978-03-18,,Kentucky,1,,Michigan State,4,W,,52,49,3,,,True
60,1977-78,1978-03-19,,Notre Dame,6,,DePaul,3,W,,84,64,20,,,True
61,1977-78,1978-03-19,,Duke,7,,Villanova,,W,,90,72,18,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1977-78,1978-03-25,,Kentucky,1,,Arkansas,5,W,,64,59,5,,,True
64,1977-78,1978-03-25,,Duke,7,,Notre Dame,6,W,,90,86,4,,,True
65,1977-78,1978-03-27,,Arkansas,5,,Notre Dame,6,W,,71,69,2,,,True
66,1977-78,1978-03-27,,Kentucky,1,,Duke,7,W,,94,88,6,,,True
0,1977-78,1978-03-11,,Arkansas,7,,Weber State,,W,,73,52,21,,,True
1,1977-78,1978-03-11,,Cal State Fullerton,,,New Mexico,5,W,,90,85,5,,,True
2,1977-78,1978-03-11,,Kentucky,1,,Florida State,13,W,,85,76,9,,,True
3,1977-78,1978-03-11,,UCLA,2,,Kansas,9,W,,83,76,7,,,True
4,1977-78,1978-03-11,,Miami (OH),,,Marquette,3,W,,84,81,3,,1,True
5,1977-78,1978-03-11,,Michigan State,6,,Providence,,W,,77,63,14,,,True
6,1977-78,1978-03-11,,San Francisco,20,,North Carolina,11,W,,68,64,4,,,True
7,1977-78,1978-03-11,,Western Kentucky,,,Syracuse,18,W,,87,86,1,,1,True
8,1977-78,1978-03-12,,DePaul,4,,Creighton,,W,,80,78,2,,,True
9,1977-78,1978-03-12,,Duke,8,,Rhode Island,,W,,63,62,1,,,True
10,1977-78,1978-03-12,,Indiana,,,Furman,,W,,63,62,1,,,True
11,1977-78,1978-03-12,,Notre Dame,10,,Houston,14,W,,100,77,23,,,True
12,1977-78,1978-03-12,,Villanova,,,La Salle,,W,,103,97,6,,,True
13,1977-78,1978-03-12,,Louisville,12,,St. John's (NY),,W,,76,68,8,,,True
14,1977-78,1978-03-12,,Utah,15,,Missouri,,W,,86,79,7,,2,True
15,1977-78,1978-03-12,,Pennsylvania,,,St. Bonaventure,,W,,92,83,9,,,True
16,1977-78,1978-03-16,,Arkansas,5,,UCLA,2,W,,74,70,4,,,True
17,1977-78,1978-03-16,,Cal State Fullerton,,,San Francisco,11,W,,75,72,3,,,True
18,1977-78,1978-03-16,,Kentucky,1,,Miami (OH),19,W,,91,69,22,,,True
19,1977-78,1978-03-16,,Michigan State,4,,Western Kentucky,,W,,90,69,21,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1977-78,1978-03-17,,DePaul,3,,Louisville,9,W,,90,89,1,,2,True
22,1977-78,1978-03-17,,Duke,7,,Pennsylvania,20,W,,84,80,4,,,True
23,1977-78,1978-03-17,,Villanova,,,Indiana,13,W,,61,60,1,,,True
24,1977-78,1978-03-17,,Notre Dame,6,,Utah,14,W,,69,56,13,,,True
25,1977-78,1978-03-18,,Arkansas,5,,Cal State Fullerton,,W,,61,58,3,,,True
26,1977-78,1978-03-18,,Kentucky,1,,Michigan State,4,W,,52,49,3,,,True
27,1977-78,1978-03-19,,Notre Dame,6,,DePaul,3,W,,84,64,20,,,True
28,1977-78,1978-03-19,,Duke,7,,Villanova,,W,,90,72,18,,,True
29,1977-78,1978-03-25,,Kentucky,1,,Arkansas,5,W,,64,59,5,,,True
30,1977-78,1978-03-25,,Duke,7,,Notre Dame,6,W,,90,86,4,,,True
31,1977-78,1978-03-27,,Arkansas,5,,Notre Dame,6,W,,71,69,2,,,True
32,1977-78,1978-03-27,,Kentucky,1,,Duke,7,W,,94,88,6,,,True
33,1978-79,1979-03-09,,Lamar,,,Detroit Mercy,17,W,,95,87,8,,,True
34,1978-79,1979-03-09,,Tennessee,20,,Eastern Kentucky,,W,,97,81,16,,,True
35,1978-79,1979-03-09,,Pennsylvania,,,Iona,,W,,73,69,4,,,True
36,1978-79,1979-03-09,,Virginia Tech,,,Jacksonville,,W,,70,53,17,,,True
37,1978-79,1979-03-09,,Weber State,,,New Mexico State,,W,,81,78,3,,1,True
38,1978-79,1979-03-09,,Pepperdine,,,Utah,,W,,92,88,4,,1,True
39,1978-79,1979-03-09,,Southern California,,,Utah State,,W,,86,67,19,,,True
40,1978-79,1979-03-09,,St. John's (NY),,,Temple,13,W,,75,70,5,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1978-79,1979-03-10,,Louisiana State,9,,Appalachian State,,W,,71,57,14,,,True
43,1978-79,1979-03-10,,Syracuse,10,,Connecticut,,W,,89,81,8,,,True
44,1978-79,1979-03-10,,St. John's (NY),,,Duke,6,W,,80,78,2,,,True
45,1978-79,1979-03-10,,Rutgers,,,Georgetown,11,W,,64,58,6,,,True
46,1978-79,1979-03-10,,Michigan State,4,,Lamar,,W,,95,64,31,,,True
47,1978-79,1979-03-10,,Louisville,18,,South Alabama,,W,,69,66,3,,,True
48,1978-79,1979-03-10,,Marquette,12,,Pacific,,W,,73,48,25,,,True
49,1978-79,1979-03-11,,Arkansas,7,,Weber State,,W,,74,63,11,,,True
50,1978-79,1979-03-11,,San Francisco,19,,Brigham Young,,W,,86,63,23,,,True
51,1978-79,1979-03-11,,DePaul,8,,Southern California,,W,,89,78,11,,,True
52,1978-79,1979-03-11,,Indiana State,1,,Virginia Tech,,W,,86,69,17,,,True
53,1978-79,1979-03-11,,Toledo,,,Iowa,14,W,,74,72,2,,,True
54,1978-79,1979-03-11,,Pennsylvania,,,North Carolina,3,W,,72,71,1,,,True
55,1978-79,1979-03-11,,Notre Dame,5,,Tennessee,20,W,,73,67,6,,,True
56,1978-79,1979-03-11,,Oklahoma,,,Texas,15,W,,90,76,14,,,True
57,1978-79,1979-03-11,,UCLA,2,,Pepperdine,,W,,76,71,5,,,True
58,1978-79,1979-03-15,,Arkansas,5,,Louisville,13,W,,73,62,11,,,True
59,1978-79,1979-03-15,,DePaul,6,,Marquette,10,W,,62,56,6,,,True
60,1978-79,1979-03-15,,Indiana State,1,,Oklahoma,16,W,,93,72,21,,,True
61,1978-79,1979-03-15,,UCLA,2,,San Francisco,12,W,,99,81,18,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1978-79,1979-03-16,,Michigan State,3,,Louisiana State,7,W,,87,71,16,,,True
64,1978-79,1979-03-16,,Notre Dame,4,,Toledo,19,W,,79,71,8,,,True
65,1978-79,1979-03-16,,Pennsylvania,14,,Syracuse,8,W,,84,76,8,,,True
66,1978-79,1979-03-16,,St. John's (NY),17,,Rutgers,18,W,,67,65,2,,,True
67,1978-79,1979-03-17,,Indiana State,1,,Arkansas,5,W,,73,71,2,,,True
68,1978-79,1979-03-17,,DePaul,6,,UCLA,2,W,,95,91,4,,,True
69,1978-79,1979-03-18,,Michigan State,3,,Notre Dame,4,W,,80,68,12,,,True
70,1978-79,1979-03-18,,Pennsylvania,14,,St. John's (NY),17,W,,64,62,2,,,True
71,1978-79,1979-03-24,,Indiana State,1,,DePaul,6,W,,76,74,2,,,True
72,1978-79,1979-03-24,,Michigan State,3,,Pennsylvania,14,W,,101,67,34,,,True
73,1978-79,1979-03-26,,DePaul,6,,Pennsylvania,14,W,,96,93,3,,1,True
74,1978-79,1979-03-26,,Michigan State,3,,Indiana State,1,W,,75,64,11,,,True
0,1978-79,1979-03-09,,Lamar,,,Detroit Mercy,17,W,,95,87,8,,,True
1,1978-79,1979-03-09,,Tennessee,20,,Eastern Kentucky,,W,,97,81,16,,,True
2,1978-79,1979-03-09,,Pennsylvania,,,Iona,,W,,73,69,4,,,True
3,1978-79,1979-03-09,,Virginia Tech,,,Jacksonville,,W,,70,53,17,,,True
4,1978-79,1979-03-09,,Weber State,,,New Mexico State,,W,,81,78,3,,1,True
5,1978-79,1979-03-09,,Pepperdine,,,Utah,,W,,92,88,4,,1,True
6,1978-79,1979-03-09,,Southern California,,,Utah State,,W,,86,67,19,,,True
7,1978-79,1979-03-09,,St. John's (NY),,,Temple,13,W,,75,70,5,,,True
8,1978-79,1979-03-10,,Louisiana State,9,,Appalachian State,,W,,71,57,14,,,True
9,1978-79,1979-03-10,,Syracuse,10,,Connecticut,,W,,89,81,8,,,True
10,1978-79,1979-03-10,,St. John's (NY),,,Duke,6,W,,80,78,2,,,True
11,1978-79,1979-03-10,,Rutgers,,,Georgetown,11,W,,64,58,6,,,True
12,1978-79,1979-03-10,,Michigan State,4,,Lamar,,W,,95,64,31,,,True
13,1978-79,1979-03-10,,Louisville,18,,South Alabama,,W,,69,66,3,,,True
14,1978-79,1979-03-10,,Marquette,12,,Pacific,,W,,73,48,25,,,True
15,1978-79,1979-03-11,,Arkansas,7,,Weber State,,W,,74,63,11,,,True
16,1978-79,1979-03-11,,San Francisco,19,,Brigham Young,,W,,86,63,23,,,True
17,1978-79,1979-03-11,,DePaul,8,,Southern California,,W,,89,78,11,,,True
18,1978-79,1979-03-11,,Indiana State,1,,Virginia Tech,,W,,86,69,17,,,True
19,1978-79,1979-03-11,,Toledo,,,Iowa,14,W,,74,72,2,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1978-79,1979-03-11,,Pennsylvania,,,North Carolina,3,W,,72,71,1,,,True
22,1978-79,1979-03-11,,Notre Dame,5,,Tennessee,20,W,,73,67,6,,,True
23,1978-79,1979-03-11,,Oklahoma,,,Texas,15,W,,90,76,14,,,True
24,1978-79,1979-03-11,,UCLA,2,,Pepperdine,,W,,76,71,5,,,True
25,1978-79,1979-03-15,,Arkansas,5,,Louisville,13,W,,73,62,11,,,True
26,1978-79,1979-03-15,,DePaul,6,,Marquette,10,W,,62,56,6,,,True
27,1978-79,1979-03-15,,Indiana State,1,,Oklahoma,16,W,,93,72,21,,,True
28,1978-79,1979-03-15,,UCLA,2,,San Francisco,12,W,,99,81,18,,,True
29,1978-79,1979-03-16,,Michigan State,3,,Louisiana State,7,W,,87,71,16,,,True
30,1978-79,1979-03-16,,Notre Dame,4,,Toledo,19,W,,79,71,8,,,True
31,1978-79,1979-03-16,,Pennsylvania,14,,Syracuse,8,W,,84,76,8,,,True
32,1978-79,1979-03-16,,St. John's (NY),17,,Rutgers,18,W,,67,65,2,,,True
33,1978-79,1979-03-17,,Indiana State,1,,Arkansas,5,W,,73,71,2,,,True
34,1978-79,1979-03-17,,DePaul,6,,UCLA,2,W,,95,91,4,,,True
35,1978-79,1979-03-18,,Michigan State,3,,Notre Dame,4,W,,80,68,12,,,True
36,1978-79,1979-03-18,,Pennsylvania,14,,St. John's (NY),17,W,,64,62,2,,,True
37,1978-79,1979-03-24,,Indiana State,1,,DePaul,6,W,,76,74,2,,,True
38,1978-79,1979-03-24,,Michigan State,3,,Pennsylvania,14,W,,101,67,34,,,True
39,1978-79,1979-03-26,,DePaul,6,,Pennsylvania,14,W,,96,93,3,,1,True
40,1978-79,1979-03-26,,Michigan State,3,,Indiana State,1,W,,75,64,11,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1979-80,1980-03-06,,Kansas State,,,Arkansas,,W,,71,53,18,,,True
43,1979-80,1980-03-06,,Clemson,,,Utah State,,W,,76,73,3,,,True
44,1979-80,1980-03-06,,Tennessee,,,Furman,,W,,80,69,11,,,True
45,1979-80,1980-03-06,,Iowa,,,Virginia Commonwealth,,W,,86,72,14,,,True
46,1979-80,1980-03-06,,Purdue,20,,La Salle,,W,,90,82,8,,,True
47,1979-80,1980-03-06,,Lamar,,,Weber State,17,W,,87,86,1,,,True
48,1979-80,1980-03-06,,Missouri,16,,San Jose State,,W,,61,51,10,,,True
49,1979-80,1980-03-06,,Pennsylvania,,,Washington State,,W,,62,55,7,,,True
50,1979-80,1980-03-07,,Alcorn State,,,South Alabama,,W,,70,62,8,,,True
51,1979-80,1980-03-07,,Arizona State,18,,Loyola Marymount,,W,,99,71,28,,,True
52,1979-80,1980-03-07,,Texas A&M,,,Bradley,,W,,55,53,2,,,True
53,1979-80,1980-03-07,,Florida State,,,Toledo,,W,,94,91,3,,,True
54,1979-80,1980-03-07,,Iona,19,,Holy Cross,,W,,84,78,6,,,True
55,1979-80,1980-03-07,,Villanova,,,Marquette,,W,,77,59,18,,,True
56,1979-80,1980-03-07,,UCLA,,,Old Dominion,,W,,87,74,13,,,True
